Gene name,Mouse gene name,Mouse homology type
si:dkey-285e18.2,Nsd1,ortholog_one2many
cdh24b,Cdh24,ortholog_one2many
slc35a1,Slc35a1,ortholog_one2one
exoc2,Exoc2,ortholog_one2one
tbc1d16,Tbc1d16,ortholog_one2one
slc4a4b,Slc4a4,ortholog_one2many
tspan18b,Tspan18,ortholog_one2many
scn8aa,Scn8a,ortholog_one2many
rxrba,Rxrb,ortholog_one2many
hsf4,Hsf4,ortholog_one2many
tll1,Tll1,ortholog_one2one
pcolceb,Pcolce,ortholog_one2many
pqbp1,Pqbp1,ortholog_one2one
ptprz1b,Ptprz1,ortholog_one2many
pin4,Pin4,ortholog_one2one
dctd,Dctd,ortholog_one2one
ttc1,Ttc1,ortholog_one2one
galk2,Galk2,ortholog_one2one
stk3,Stk3,ortholog_one2one
b3gnt5a,B3gnt5,ortholog_one2many
adgrg7.2,Adgrg7,ortholog_one2many
si:dkeyp-87e7.4,Ccdc71,ortholog_one2one
sphkap,Sphkap,ortholog_one2one
kif19,Kif19a,ortholog_one2one
fam102ab,Eeig1,ortholog_one2many
mettl22,Mettl22,ortholog_one2one
dab2,Dab2,ortholog_one2many
sumf1,Sumf1,ortholog_one2one
waca,Wac,ortholog_one2many
ARK2N,Ark2n,ortholog_one2one
f9a,Klk10,ortholog_many2many
f9a,C1rl,ortholog_many2many
f9a,F12,ortholog_many2many
f9a,Prss51,ortholog_many2many
f9a,Prss55,ortholog_many2many
f9a,Klkb1,ortholog_many2many
dcst1,Dcst1,ortholog_one2one
hectd1,Hectd1,ortholog_one2one
znf513a,Zfp513,ortholog_one2many
cdk15,Cdk15,ortholog_one2one
zp3a.2,Zp3,ortholog_one2many
kif14,Kif14,ortholog_one2one
selp,Sele,ortholog_one2one
ngb,Ngb,ortholog_one2one
ehd1a,Ehd1,ortholog_one2many
plin1,Plin1,ortholog_one2one
nudt3a,Nudt3,ortholog_one2many
frem2b,Frem2,ortholog_one2one
mpp7a,Mpp7,ortholog_one2one
gcm2,Gcm2,ortholog_one2one
il19l,Il20,ortholog_one2many
il19l,Il24,ortholog_one2many
il19l,Il19,ortholog_one2many
ncanb,Ncan,ortholog_one2many
phf21aa,Phf21a,ortholog_one2many
cmtr1,Cmtr1,ortholog_one2one
spx,Spx,ortholog_one2one
hmbsb,Hmbs,ortholog_one2many
smim12,Smim12,ortholog_one2one
gatb,Gatb,ortholog_one2one
cnstb,Cnst,ortholog_one2many
gnrhr2,Gnrhr,ortholog_one2many
rabif,Rabif,ortholog_one2one
slc20a1a,Slc20a1,ortholog_one2many
vps72a,Vps72,ortholog_one2many
pnoca,Pnoc,ortholog_one2many
cx30.3,Gjb2,ortholog_one2many
cx30.3,Gjb6,ortholog_one2many
SLCO3A1,Slco3a1,ortholog_one2many
wasf2,Wasf2,ortholog_one2one
tagln3b,Abhd10,ortholog_one2many
actn1,Actn1,ortholog_one2many
sec22c,Sec22c,ortholog_one2one
nfatc2ip,Nfatc2ip,ortholog_one2one
plpp3,Plpp3,ortholog_one2one
mad2l2,Mad2l2,ortholog_one2one
gskip,Gskip,ortholog_one2one
gpm6ba,Gpm6b,ortholog_one2many
map3k10,Map3k10,ortholog_one2one
cnga2a,Cnga2,ortholog_one2many
apba1a,Apba1,ortholog_one2many
rpl8,Rpl8,ortholog_one2one
apoda.1,Apod,ortholog_one2many
fam110a,Fam110a,ortholog_one2one
tmem182a,Tmem182,ortholog_one2many
cptp,Gltpd2,ortholog_many2many
cptp,Cptp,ortholog_many2many
prkar1b,Prkar1b,ortholog_one2one
dscamb,Dscam,ortholog_one2many
ykt6,Ykt6,ortholog_one2one
pleca,Eppk1,ortholog_one2many
TMEM216,Tmem216,ortholog_one2one
mc5rb,Mc5r,ortholog_one2many
neto2b,Neto2,ortholog_one2many
sdr42e1,Sdr42e1,ortholog_one2one
tctn2,Tctn2,ortholog_one2one
mc2r,Mc2r,ortholog_one2one
uqcrq,Uqcrq,ortholog_one2one
si:ch211-175f11.5,Pfn4,ortholog_one2one
gbp4,Gbp9,ortholog_many2many
gbp4,Gbp4,ortholog_many2many
gbp4,Gbp11,ortholog_many2many
gbp4,Gbp10,ortholog_many2many
gbp4,Gbp8,ortholog_many2many
gbp4,Gbp6,ortholog_many2many
ppp2r5b,Ppp2r5b,ortholog_one2one
trim3a,Trim3,ortholog_one2many
pou4f2,Pou4f2,ortholog_one2one
ppp1r8b,Ppp1r8,ortholog_one2many
mgat4c,Mgat4c,ortholog_one2one
gadd45ab,Gadd45a,ortholog_one2many
cahz,Car3,ortholog_many2many
cahz,Car1,ortholog_many2many
cahz,Car2,ortholog_many2many
cahz,Car9,ortholog_many2many
cahz,Car11,ortholog_many2many
cahz,Car13,ortholog_many2many
myof,Myof,ortholog_one2many
arf2a,Arf1,ortholog_one2one
acad11,Acad11,ortholog_one2one
pex19,Pex19,ortholog_one2one
nhlrc2,Nhlrc2,ortholog_one2one
p2rx5,P2rx5,ortholog_one2many
decr1,Decr1,ortholog_one2one
rnpep,Rnpep,ortholog_one2one
cep76,Cep76,ortholog_one2one
pik3r3b,Pik3r3,ortholog_one2many
ttc9b,Ttc9b,ortholog_one2one
zbtb47b,Zfp651,ortholog_one2one
pkp1b,Pkp1,ortholog_one2many
samhd1,Samhd1,ortholog_one2one
neflb,Nefl,ortholog_one2one
sel1l,Sel1l,ortholog_one2one
si:dkey-22i16.9,Vsir,ortholog_many2many
si:dkey-22i16.9,Igsf5,ortholog_many2many
si:dkey-22i16.9,Muc15,ortholog_many2many
si:dkey-22i16.9,Clmp,ortholog_many2many
lrwd1,Lrwd1,ortholog_one2one
cfap298,Cfap298,ortholog_one2one
ahctf1,Ahctf1,ortholog_one2one
nectin1a,Nectin1,ortholog_one2many
timmdc1,Timmdc1,ortholog_one2one
her7,Hes5,ortholog_many2many
her7,Heyl,ortholog_many2many
zyx,Zyx,ortholog_one2one
si:ch211-125e6.14,Reg1,ortholog_many2many
si:ch211-125e6.14,Reg2,ortholog_many2many
scarf1,Scarf1,ortholog_one2one
prkab1b,Prkab1,ortholog_one2many
dhrs3a,Dhrs3,ortholog_one2many
tet2,Tet2,ortholog_one2one
pias4b,Pias4,ortholog_one2many
ssuh2.1,Ssu2,ortholog_one2one
pip5k1bb,Pip5k1b,ortholog_one2many
CHST13,Chst13,ortholog_one2one
csrnp1a,Csrnp1,ortholog_one2many
homer3b,Homer3,ortholog_one2many
tead3a,Tead3,ortholog_one2many
ift80,Ift80,ortholog_one2one
colq,Colq,ortholog_one2many
tbc1d30,Tbc1d30,ortholog_one2one
itpka,Itpka,ortholog_many2many
si:cabz01007807.1,Apold1,ortholog_one2many
hoxd10a,Hoxd10,ortholog_one2one
gdnfb,Gdnf,ortholog_one2many
asb14a,Asb14,ortholog_one2many
ppm1la,Ppm1l,ortholog_one2one
lrrc45,Lrrc45,ortholog_one2one
kif28,Kif28,ortholog_one2many
gabrr2b,Gabrr2,ortholog_one2many
gsap,Gsap,ortholog_one2one
chst11,Chst11,ortholog_one2one
cbr1,Cbr1,ortholog_one2many
cbr1,Gm5678,ortholog_one2many
si:ch211-127i16.2,Maob,ortholog_many2many
si:ch211-127i16.2,4930438A08Rik,ortholog_many2many
si:ch211-127i16.2,Il4i1,ortholog_many2many
anxa1a,Anxa1,ortholog_one2many
ccng1,Ccng1,ortholog_one2one
med28,Med28,ortholog_one2one
tcf15,Tcf15,ortholog_one2one
hepacam2,Hepacam2,ortholog_one2one
cngk,Kcnh3,ortholog_many2many
cngk,Hcn3,ortholog_many2many
ids,Ids,ortholog_one2one
tpcn1,Tpcn1,ortholog_one2one
ddx51,Ddx51,ortholog_one2one
gtse1,Gtse1,ortholog_one2one
dmd,Dmd,ortholog_one2one
map3k19,Map3k19,ortholog_one2one
fscn2b,Fscn2,ortholog_one2many
hccsb,Hccs,ortholog_one2many
psmd6,Psmd6,ortholog_one2one
hnrnpa0b,Hnrnpa3,ortholog_one2many
nfkbiz,Nfkbiz,ortholog_one2one
sema6bb,Sema6b,ortholog_one2many
enpp5,Enpp5,ortholog_one2one
si:ch211-149l1.2,Gm14569,ortholog_one2many
si:dkey-45k15.1,Exoc3l4,ortholog_one2many
cfap73,Cfap73,ortholog_one2one
atmin,Atmin,ortholog_one2one
TMEM275,Tmem275,ortholog_one2many
RNF224,Rnf224,ortholog_one2one
EIF3J,Eif3j2,ortholog_many2many
EIF3J,Eif3j1,ortholog_many2many
elovl7a,Elovl7,ortholog_one2many
sez6l2,Sez6l2,ortholog_one2one
ddr2a,Ddr2,ortholog_one2many
si:ch73-181d5.4,Dido1,ortholog_one2many
ccdc36,Iho1,ortholog_one2one
gtf2e2,Gtf2e2,ortholog_one2one
ecm1b,Ecm1,ortholog_one2many
sh2b3,Sh2b3,ortholog_one2one
zgc:153293,Ccdc34,ortholog_one2many
urad,Urad,ortholog_one2one
snx18a,Snx18,ortholog_one2many
zgc:174154,4930486L24Rik,ortholog_many2many
zgc:174154,Cts8,ortholog_many2many
zgc:174154,BC051665,ortholog_many2many
zgc:174154,Cts7,ortholog_many2many
zgc:174154,Ctla2b,ortholog_many2many
zgc:174154,Ctla2a,ortholog_many2many
zgc:174154,Ctsll3,ortholog_many2many
zgc:174154,Cts3,ortholog_many2many
zgc:174154,Ctsj,ortholog_many2many
zgc:174154,Ctsq,ortholog_many2many
zgc:174154,Ctsl,ortholog_many2many
zgc:174154,Ctsr,ortholog_many2many
zgc:174154,Ctsm,ortholog_many2many
zgc:174154,Cts6,ortholog_many2many
cebpa,Cebpa,ortholog_one2one
med19a,Med19,ortholog_one2many
C7H4orf54,1110002E22Rik,ortholog_one2one
galnt12,Galnt12,ortholog_one2one
tulp4b,Tulp4,ortholog_one2many
myoz1b,Myoz1,ortholog_one2many
caps2,Caps2,ortholog_one2one
smdt1b,Smdt1,ortholog_one2many
fgf11a,Fgf11,ortholog_one2many
umod,Gp2,ortholog_one2many
lenep,Lenep,ortholog_one2one
paxbp1,Paxbp1,ortholog_one2one
ccdc124,Ccdc124,ortholog_one2one
rgs20,Rgs20,ortholog_one2one
ajap1,Ajap1,ortholog_one2one
sqleb,Sqle,ortholog_one2many
me2,Me2,ortholog_one2one
ptp4a2a,Ptp4a2,ortholog_one2many
slc44a1a,Slc44a3,ortholog_many2many
ppp5c,Ppp5c,ortholog_one2one
spata2,Spata2,ortholog_one2one
hsp70l,Hspa2,ortholog_one2many
mpz,Mpz,ortholog_one2one
ca7,Car7,ortholog_one2one
si:dkey-239j18.3,4930486L24Rik,ortholog_many2many
si:dkey-239j18.3,Cts8,ortholog_many2many
si:dkey-239j18.3,BC051665,ortholog_many2many
si:dkey-239j18.3,Cts7,ortholog_many2many
si:dkey-239j18.3,Ctla2b,ortholog_many2many
si:dkey-239j18.3,Ctla2a,ortholog_many2many
si:dkey-239j18.3,Ctsll3,ortholog_many2many
si:dkey-239j18.3,Cts3,ortholog_many2many
si:dkey-239j18.3,Ctsj,ortholog_many2many
si:dkey-239j18.3,Ctsq,ortholog_many2many
si:dkey-239j18.3,Ctsl,ortholog_many2many
si:dkey-239j18.3,Ctsr,ortholog_many2many
si:dkey-239j18.3,Ctsm,ortholog_many2many
si:dkey-239j18.3,Cts6,ortholog_many2many
trmt1,Trmt1,ortholog_one2one
egr2b,Egr2,ortholog_one2one
serpinh1b,Serpinh1,ortholog_one2many
col5a1,Col5a1,ortholog_one2one
hs2st1b,Hs2st1,ortholog_one2many
kdm2bb,Kdm2b,ortholog_one2many
si:dkey-9i23.5,Reg1,ortholog_many2many
si:dkey-9i23.5,Reg2,ortholog_many2many
si:dkey-9i23.5,Reg3g,ortholog_many2many
si:dkey-9i23.5,Reg3b,ortholog_many2many
si:dkey-9i23.5,Reg3a,ortholog_many2many
si:dkey-9i23.5,Reg3d,ortholog_many2many
psmd11b,Psmd11,ortholog_one2many
fjx1,Fjx1,ortholog_one2one
fhad1,Fhad1,ortholog_one2many
slc4a7,Slc4a7,ortholog_one2one
cgrrf1,Cgrrf1,ortholog_one2one
comtb,Comt,ortholog_one2many
arih1l,Arih1,ortholog_one2many
adcy1b,Adcy1,ortholog_one2many
sec14l7,Sec14l3,ortholog_many2many
sec14l7,Sec14l4,ortholog_many2many
sec14l7,Sec14l2,ortholog_many2many
cux1a,Cux1,ortholog_one2one
si:dkey-79f11.10,Ifi44l,ortholog_many2many
si:dkey-79f11.10,Ifi44,ortholog_many2many
smpd3,Smpd3,ortholog_one2one
wasf3b,Wasf3,ortholog_one2many
tprg1,Tprg,ortholog_one2one
cep70,Cep70,ortholog_one2one
ggt1b,Ggt1,ortholog_one2many
pcnx3,Pcnx3,ortholog_one2one
tmem223,Tmem223,ortholog_one2one
rab14,Rab14,ortholog_one2one
frs3,Frs3,ortholog_one2one
miga1,Miga1,ortholog_one2one
coq5,Coq5,ortholog_one2one
ccdc6a,Ccdc6,ortholog_one2many
timp2a,Timp2,ortholog_one2many
rsad2,Rsad2,ortholog_one2one
syn2a,Syn2,ortholog_one2one
rbm47,Rbm47,ortholog_one2one
sdsl,Sdsl,ortholog_one2one
si:ch1073-153i20.4,H1f6,ortholog_many2many
ascc3,Ascc3,ortholog_one2one
rbsn,Rbsn,ortholog_one2one
mettl17,Mettl17,ortholog_one2one
her4.1,Hes5,ortholog_many2many
her4.1,Heyl,ortholog_many2many
cmya5,Cmya5,ortholog_one2many
egr3,Egr3,ortholog_one2one
si:dkey-112g5.15,Htra2,ortholog_one2many
eef2k,Eef2k,ortholog_one2one
iqcc,Iqcc,ortholog_one2one
cbfb,Cbfb,ortholog_one2one
kiaa1549lb,D430041D05Rik,ortholog_one2many
mgst2,Mgst2,ortholog_one2one
dnajc5aa,Dnajc5,ortholog_one2many
rnf212,Rnf212,ortholog_one2one
ptk2aa,Ptk2,ortholog_one2many
tsen34,Tsen34,ortholog_one2one
epdr1,Epdr1,ortholog_one2one
si:ch73-269m14.2,9530068E07Rik,ortholog_one2one
ndst2a,Ndst2,ortholog_one2many
sema4gb,Sema4g,ortholog_one2many
ilkap,Ilkap,ortholog_one2one
pgpep1l,Pgpep1l,ortholog_one2one
tpst2,Tpst2,ortholog_one2one
iah1,Iah1,ortholog_one2one
DNAH10,Dnah10,ortholog_one2one
msmo1,Msmo1,ortholog_one2one
bbs1,Bbs1,ortholog_one2one
TXN,Txn1,ortholog_one2many
rpe65b,Rpe65,ortholog_one2many
bmp15,Bmp15,ortholog_one2one
slc25a28,Slc25a28,ortholog_one2one
sirt3,Sirt3,ortholog_one2one
hck,Hck,ortholog_one2one
brd9,Brd9,ortholog_one2one
postna,Postn,ortholog_one2many
drd4b,Drd4,ortholog_one2many
zfpm2b,Zfpm2,ortholog_one2many
synm,Synm,ortholog_one2one
smn1,Smn1,ortholog_one2one
hspb8,Hspb8,ortholog_one2one
ncbp2,Ncbp2,ortholog_one2one
tfe3b,Tfe3,ortholog_one2many
stim2b,Stim2,ortholog_one2many
tmem67,Tmem67,ortholog_one2one
tfam,Tfam,ortholog_one2one
gab1,Gab1,ortholog_one2one
C10H21orf91,D16Ertd472e,ortholog_one2one
lrp1ba,Lrp1b,ortholog_one2many
dis3l,Dis3l,ortholog_one2one
trmt13,Trmt13,ortholog_one2one
si:ch211-191a24.4,Marveld3,ortholog_one2one
pus1,Pus1,ortholog_one2one
angel1,Angel1,ortholog_one2one
zbtb43,Zbtb43,ortholog_one2one
tnr,Tnr,ortholog_one2one
nt5e,Nt5e,ortholog_one2one
rogdi,Rogdi,ortholog_one2one
phactr3b,Phactr3,ortholog_one2many
nkx2.5,Nkx2-5,ortholog_one2one
dmbx1a,Dmbx1,ortholog_one2many
xpnpep3,Xpnpep3,ortholog_one2one
gata6,Gata6,ortholog_one2one
irak1,Irak1,ortholog_one2one
pm20d1.2,Pm20d1,ortholog_one2many
aadat,Aadat,ortholog_one2one
prkcda,Prkcd,ortholog_one2many
mfap3l,Mfap3l,ortholog_one2one
pja2,Pja1,ortholog_one2many
pja2,Pja2,ortholog_one2many
msh4,Msh4,ortholog_one2one
pitpnab,Pitpna,ortholog_one2many
fmnl3,Fmnl3,ortholog_one2one
pdxkb,Pdxk,ortholog_one2many
atf7ip,Atf7ip,ortholog_one2one
mettl5,Mettl5,ortholog_one2one
klhl23,Klhl23,ortholog_one2one
ppp1r3db,Ppp1r3d,ortholog_one2many
rbks,Rbks,ortholog_one2one
pex6,Pex6,ortholog_one2one
cfbl,Cfb,ortholog_one2many
slc2a3b,Slc2a7,ortholog_many2many
snx33,Snx33,ortholog_one2one
ptger3,Ptger3,ortholog_one2one
tsg101b,Tsg101,ortholog_one2many
supv3l1,Supv3l1,ortholog_one2one
tm7sf3,Tm7sf3,ortholog_one2one
si:dkey-285e18.6,Gm10037,ortholog_one2many
clcn6,Clcn6,ortholog_one2one
cd248a,Cd93,ortholog_one2many
abo,Gbgt1,ortholog_one2many
UTP14C,Utp14a,ortholog_one2many
UTP14C,Utp14b,ortholog_one2many
ensab,Ensa,ortholog_one2many
slc24a1,Slc24a1,ortholog_one2one
tbc1d4,Tbc1d4,ortholog_one2one
marc1,Mtarc1,ortholog_one2many
cib1,Cib1,ortholog_one2one
fam120b,Fam120b,ortholog_one2one
si:ch211-51f19.1,Stox1,ortholog_one2one
luzp1,Luzp1,ortholog_one2one
lamtor5,Lamtor5,ortholog_one2one
bfb,Cfb,ortholog_one2many
nfxl1,Nfxl1,ortholog_one2one
wdr46,Wdr46,ortholog_one2one
mov10b.2,Mov10,ortholog_one2many
,Smim22,ortholog_one2one
slc16a4,Slc16a4,ortholog_one2one
casp3a,Casp3,ortholog_one2many
ADGRL3,Adgrl3,ortholog_one2many
ndufa4l,Ndufa4,ortholog_one2many
mpc1,Mpc1,ortholog_one2one
adgrd1,Adgrd1,ortholog_one2one
cadm3,Cadm3,ortholog_one2one
hmgcl,Hmgcl,ortholog_one2one
ints14,Ints14,ortholog_one2one
zmynd8,Zmynd8,ortholog_one2many
otud6b,Otud6b,ortholog_one2one
elmo2,Elmo2,ortholog_one2one
pdlim3b,Pdlim3,ortholog_one2many
fam83c,Fam83c,ortholog_one2one
arhgap17b,Arhgap17,ortholog_one2many
fam49bb,Cyrib,ortholog_one2many
rasgrp4,Rasgrp4,ortholog_one2one
dip2ba,Dip2b,ortholog_one2many
si:dkey-112g5.12,Htra2,ortholog_one2many
pm20d1.1,Pm20d1,ortholog_one2many
iffo1a,Iffo1,ortholog_one2many
ccdc14,Ccdc14,ortholog_one2one
phex,Phex,ortholog_one2one
cdkn2aip,Cdkn2aip,ortholog_one2one
sp1,Sp1,ortholog_one2many
bcl6b,Bcl6b,ortholog_one2one
nudt4a,Nudt4,ortholog_one2many
crip2l,Crip2,ortholog_one2many
ripk4,Ripk4,ortholog_one2one
si:ch211-142d6.2,Cbln3,ortholog_many2many
atp6v1e1b,Atp6v1e1,ortholog_many2many
atp6v1e1b,Atp6v1e2,ortholog_many2many
lrch3,Lrch3,ortholog_one2one
hoxa11a,Hoxa11,ortholog_one2many
ednrab,Ednra,ortholog_one2many
cadm1b,Cadm1,ortholog_one2many
tmprss3b,Tmprss3,ortholog_one2many
hoxa4a,Hoxa3,ortholog_one2many
tusc2b,Tusc2,ortholog_one2many
otud3,Otud3,ortholog_one2one
irx2a,Irx2,ortholog_one2one
ltb4r2b,Ltb4r2,ortholog_one2many
zgc:153215,Rbm12b1,ortholog_many2many
zgc:153215,Rbm12b2,ortholog_many2many
esyt1b,Esyt1,ortholog_one2many
asns,Asns,ortholog_one2one
pgghg,Pgghg,ortholog_one2one
sipa1l1,Sipa1l1,ortholog_one2one
nr2e1,Nr2e1,ortholog_one2one
cisd2,Cisd2,ortholog_one2one
anxa4,Anxa4,ortholog_one2one
nrm,Nrm,ortholog_one2one
rcor2,Rcor2,ortholog_one2one
dap3,Dap3,ortholog_one2one
gckr,Gckr,ortholog_one2one
VIT,Vit,ortholog_one2one
npas1,Npas1,ortholog_one2one
si:ch211-234p6.5,Plekha4,ortholog_one2one
ccdc73,Ccdc73,ortholog_one2one
slc25a21,Slc25a21,ortholog_one2one
tsn,Tsn,ortholog_one2one
oxct1b,Oxct2a,ortholog_many2many
oxct1b,Oxct1,ortholog_many2many
oxct1b,Oxct2b,ortholog_many2many
rnf121,Rnf121,ortholog_one2one
slc35b1,Slc35b1,ortholog_one2one
SANBR,Sanbr,ortholog_one2one
tmem160,Tmem160,ortholog_one2one
surf1,Surf1,ortholog_one2one
gatd3a,Gatd3a,ortholog_one2one
aak1b,Aak1,ortholog_one2many
rbbp8l,Rbbp8nl,ortholog_one2one
phax,Phax,ortholog_one2one
trim9,Trim9,ortholog_one2one
CABP4,Cabp4,ortholog_one2one
cfap126,Cfap126,ortholog_one2one
zgc:152948,4930503L19Rik,ortholog_one2one
thrb,Thrb,ortholog_one2one
hhipl2,Hhipl2,ortholog_one2one
slc43a2b,Slc43a2,ortholog_one2many
prpf3,Prpf3,ortholog_one2one
fam160a1b,Fhip1a,ortholog_one2many
pdzd11,Pdzd11,ortholog_one2one
capn9,Capn9,ortholog_one2one
cbx5,Cbx5,ortholog_one2one
zc3h10,Zc3h10,ortholog_one2one
ptchd1,Ptchd1,ortholog_one2one
vmo1b,Vmo1,ortholog_one2many
wdr66,Cfap251,ortholog_one2one
hrc,Trpm4,ortholog_one2many
cnksr2b,Cnksr2,ortholog_one2many
DOCK4,Dock4,ortholog_one2many
sez6l,Sez6l,ortholog_one2one
lrfn1,Lrfn1,ortholog_one2one
brd7,Brd7,ortholog_one2one
b4galt7,B4galt7,ortholog_one2one
vamp8,Vamp8,ortholog_one2one
rpl29,Rpl29,ortholog_one2many
rpl29,Rpl27rt,ortholog_one2many
pigo,Pigo,ortholog_one2one
BLTP2,Bltp2,ortholog_one2one
nkd3,Nkd2,ortholog_one2many
znf653,Zfp653,ortholog_one2one
nfatc4,Nfatc4,ortholog_one2one
tafa5l,Tafa5,ortholog_one2many
ammecr1,Ammecr1,ortholog_one2one
cdc73,Cdc73,ortholog_one2one
hpgd,Hpgd,ortholog_one2one
pmfbp1,Pmfbp1,ortholog_one2one
sri,Sri,ortholog_one2one
sugt1,Sugt1,ortholog_one2one
cuedc2,Cuedc2,ortholog_one2one
ptgdsb.1,Mup7,ortholog_many2many
ptgdsb.1,Obp1b,ortholog_many2many
ptgdsb.1,Lcn5,ortholog_many2many
ptgdsb.1,Gm14743,ortholog_many2many
ptgdsb.1,Mup15,ortholog_many2many
ptgdsb.1,Mup14,ortholog_many2many
ptgdsb.1,Mup17,ortholog_many2many
ptgdsb.1,Mup21,ortholog_many2many
ptgdsb.1,Mup11,ortholog_many2many
ptgdsb.1,Mup9,ortholog_many2many
ptgdsb.1,Mup5,ortholog_many2many
ptgdsb.1,Mup22,ortholog_many2many
ptgdsb.1,Obp1a,ortholog_many2many
ptgdsb.1,Mup16,ortholog_many2many
ptgdsb.1,Gm5938,ortholog_many2many
ptgdsb.1,Mup1,ortholog_many2many
ptgdsb.1,Lcn2,ortholog_many2many
ptgdsb.1,5430402E10Rik,ortholog_many2many
ptgdsb.1,Lcn11,ortholog_many2many
ptgdsb.1,Mup20,ortholog_many2many
ptgdsb.1,Lcn3,ortholog_many2many
ptgdsb.1,Obp2a,ortholog_many2many
ptgdsb.1,Lcn6,ortholog_many2many
ptgdsb.1,Lcn9,ortholog_many2many
ptgdsb.1,Mup3,ortholog_many2many
ptgdsb.1,Lcn8,ortholog_many2many
ptgdsb.1,Mup4,ortholog_many2many
ptgdsb.1,Lcn10,ortholog_many2many
ptgdsb.1,Mup10,ortholog_many2many
ptgdsb.1,Obp2b,ortholog_many2many
ptgdsb.1,Mup8,ortholog_many2many
ptgdsb.1,Lcn4,ortholog_many2many
ptgdsb.1,Lcn12,ortholog_many2many
ptgdsb.1,Mup6,ortholog_many2many
ptgdsb.1,Mup19,ortholog_many2many
ptgdsb.1,Mup12,ortholog_many2many
ptgdsb.1,Mup18,ortholog_many2many
ptgdsb.1,Mup13,ortholog_many2many
ptgdsb.1,Gm14744,ortholog_many2many
ptgdsb.1,Pbsn,ortholog_many2many
ptgdsb.1,Mup2,ortholog_many2many
ccnt2b,Ccnt2,ortholog_one2many
dclk2b,Dclk2,ortholog_one2many
czib,Czib,ortholog_one2one
guca1e,Guca1a,ortholog_one2many
si:ch211-195e19.1,Nat8f5,ortholog_many2many
si:ch211-195e19.1,Nat8f2,ortholog_many2many
si:ch211-195e19.1,Nat8f1,ortholog_many2many
si:ch211-195e19.1,Nat8f6,ortholog_many2many
si:ch211-195e19.1,Nat8f3,ortholog_many2many
si:ch211-195e19.1,Nat8,ortholog_many2many
si:ch211-195e19.1,Nat8f4,ortholog_many2many
si:ch211-195e19.1,Nat8f7,ortholog_many2many
ptafr,Ptafr,ortholog_one2one
fgd5b,Fgd5,ortholog_one2many
mvb12a,Mvb12a,ortholog_one2one
rpf2,Rpf2,ortholog_one2one
si:dkey-245p14.4,Exoc1l,ortholog_one2one
rpl39,Rpl39,ortholog_one2one
polr2gl,Polr2g,ortholog_one2one
her1,Hes7,ortholog_one2many
zpld1a,Zpld1,ortholog_one2many
pbdc1,Pbdc1,ortholog_one2one
bcs1l,Bcs1l,ortholog_one2one
smad6b,Smad6,ortholog_one2many
otol1a,Otol1,ortholog_one2many
si:cabz01007802.1,Apold1,ortholog_one2many
vps33b,Vps33b,ortholog_one2one
zgc:112982,Bclaf3,ortholog_one2one
u2af2a,U2af2,ortholog_one2many
vps35,Vps35,ortholog_one2one
hspa8b,Hspa8,ortholog_one2many
sypl2b,Sypl2,ortholog_one2many
irf7,Irf7,ortholog_one2one
ube2e3,Ube2e3,ortholog_one2one
mdh1ab,Mdh1,ortholog_one2many
fn1a,Fn1,ortholog_one2many
zgc:123295,Tpsb2,ortholog_many2many
zgc:123295,Tpsab1,ortholog_many2many
zgc:123295,Prss29,ortholog_many2many
zgc:123295,Prss28,ortholog_many2many
zgc:123295,Tpsg1,ortholog_many2many
cct3,Cct3,ortholog_one2one
isoc2,Isoc2b,ortholog_one2many
isoc2,Isoc2a,ortholog_one2many
osbpl2a,Osbpl2,ortholog_one2many
alcama,Alcam,ortholog_one2many
col8a2,Col8a2,ortholog_one2one
rnf113a,Rnf113a1,ortholog_one2many
rnf113a,Rnf113a2,ortholog_one2many
fam149a,Fam149a,ortholog_one2one
tusc2a,Tusc2,ortholog_one2many
fam20a,Fam20a,ortholog_one2many
ctdspla,Ctdspl,ortholog_one2many
iqcd,Iqcd,ortholog_one2one
si:ch211-220f16.2,Golgb1,ortholog_one2many
znf408,Zfp408,ortholog_one2one
p4hb,P4hb,ortholog_one2one
fam167ab,Fam167a,ortholog_one2many
cnn2,Cnn2,ortholog_one2one
osgep,Osgep,ortholog_one2one
cx52.6,Gja10,ortholog_one2many
polr3h,Polr3h,ortholog_one2one
nrip1a,Nrip1,ortholog_one2many
hp1bp3,Hp1bp3,ortholog_one2one
galnt9,Galnt9,ortholog_one2one
smad4b,Smad4,ortholog_one2many
maza,Maz,ortholog_one2many
prpf4,Prpf4,ortholog_one2one
znf384l,Zfp384,ortholog_one2many
dnah5l,Dnah8,ortholog_one2one
ptp4a2b,Ptp4a2,ortholog_one2many
popdc3,Popdc3,ortholog_one2one
lzts3b,Lzts3,ortholog_one2many
ablim3,Ablim3,ortholog_one2one
gak,Gak,ortholog_one2one
slc8a1b,Slc8a1,ortholog_one2many
aldh3b2,Aldh3b1,ortholog_many2many
aldh3b2,Aldh3a1,ortholog_many2many
hdc,Hdc,ortholog_one2one
cln8,Cln8,ortholog_one2one
nup93,Nup93,ortholog_one2one
lysmd1,Lysmd1,ortholog_one2one
dnajc11b,Dnajc11,ortholog_one2many
map11,Trappc14,ortholog_one2one
zgc:158482,Slc27a5,ortholog_one2many
smc1a,Smc1a,ortholog_one2many
si:dkey-1d7.3,Tmem132b,ortholog_many2many
