Gene name,Human gene name,Human homology type
tpbga,,
si:dkey-196h17.9,,
sept2,SEPTIN2,ortholog_one2one
mtus2a,,
atxn7,ATXN7,ortholog_one2one
rbms2b,RBMS2,ortholog_one2many
si:ch211-255f4.11,,
znf1072,,
ypel2b,YPEL2,ortholog_one2one
si:dkey-247i3.6,ZNF22,ortholog_one2many
si:ch211-204d2.4,PLEKHA2,ortholog_one2one
olfcq9,,
znf1183,,
ms4a17a.5,MS4A1,ortholog_many2many
ms4a17a.5,MS4A7,ortholog_many2many
ms4a17a.5,MS4A6E,ortholog_many2many
ms4a17a.5,MS4A6A,ortholog_many2many
ms4a17a.5,MS4A14,ortholog_many2many
ms4a17a.5,MS4A2,ortholog_many2many
ms4a17a.5,MS4A10,ortholog_many2many
ms4a17a.5,MS4A18,ortholog_many2many
ms4a17a.5,MS4A13,ortholog_many2many
ms4a17a.5,MS4A5,ortholog_many2many
ms4a17a.5,MS4A15,ortholog_many2many
tmem230a,TMEM230,ortholog_one2many
naxe,NAXE,ortholog_one2one
si:dkey-65b13.9,ROCK2,ortholog_one2many
si:dkey-19a16.12,,
odf2b,ODF2,ortholog_one2many
si:ch211-255f4.7,,
slc2a11b,SLC2A7,ortholog_many2many
taok2a,TAOK2,ortholog_one2many
rasa1a,RASA1,ortholog_one2many
kdm2aa,KDM2A,ortholog_one2many
si:dkey-159a18.1,,
ngfa,NGF,ortholog_one2many
eno2,ENO2,ortholog_one2one
stx8,STX8,ortholog_one2one
gtf3c5,GTF3C5,ortholog_one2one
cldn7b,CLDN7,ortholog_one2one
slc6a16b,,
xkr7,XKR7,ortholog_one2many
eps8l1a,EPS8L1,ortholog_one2many
pimr30,,
rgs2,RGS2,ortholog_one2one
trim35-24,,
dlgap2b,DLGAP2,ortholog_one2many
atic,ATIC,ortholog_one2one
CR381579.2,,
si:dkeyp-93a5.2,PRSS48,ortholog_many2many
si:dkeyp-93a5.2,PRSS33,ortholog_many2many
si:dkeyp-93a5.2,KLK15,ortholog_many2many
cs,CS,ortholog_one2one
hist1h2a6,,
tsc22d1,TSC22D1,ortholog_one2many
mrps25,MRPS25,ortholog_one2one
mpped1,MPPED1,ortholog_one2one
epoa,EPO,ortholog_one2many
en1b,EN1,ortholog_one2many
si:ch211-246e12.3,ARHGAP17,ortholog_one2many
txndc17,TXNDC17,ortholog_one2one
mindy2,MINDY2,ortholog_one2one
frmpd1b,FRMPD1,ortholog_one2many
si:ch73-119p20.1,,
rab4b,RAB4B,ortholog_one2one
kdm7aa,KDM7A,ortholog_one2many
adgrg4a,,
cacna2d1a,,
si:dkey-6f10.4,,
tnfrsf1a,,
si:ch211-220f21.2,,
swi5,SWI5,ortholog_one2one
btr12,,
zgc:112234,H2BC1,ortholog_one2many
CU459186.3,,
zgc:112234,H2BC1,ortholog_one2many
si:dkey-22n8.3,ATP5PF,ortholog_one2many
ntpcr,NTPCR,ortholog_one2one
twist1b,,
hist1h2a11,,
kcnc4,KCNC2,ortholog_one2many
pcdh18b,PCDH18,ortholog_one2many
si:ch211-11n16.3,,
si:dkeyp-13d11.1,,
ccl39.1,,
anks1aa,ANKS1A,ortholog_one2many
srsf6b,SRSF6,ortholog_one2many
ccdc115,CCDC115,ortholog_one2one
ipo7,IPO7,ortholog_one2one
BX649385.1,,
gpr183a,GPR183,ortholog_one2many
prdx3,PRDX3,ortholog_one2one
hpse2,HPSE2,ortholog_one2one
CT027791.1,,
cgna,CGN,ortholog_one2many
asap1b,ASAP1,ortholog_one2many
acot14,,
CT027589.1,,
spon2a,,
fam160a2,FHIP1B,ortholog_one2one
igsf9ba,,
pdzrn3a,,
nxn,NXN,ortholog_one2one
rsl1d1,RSL1D1,ortholog_one2one
znf1058,,
gadd45gip1,GADD45GIP1,ortholog_one2one
fzd2,FZD2,ortholog_one2one
si:dkey-15j16.3,NECTIN1,ortholog_one2many
rbx1,RBX1,ortholog_one2one
her12,,
syap1,SYAP1,ortholog_one2one
si:dkey-19a16.4,,
si:dkeyp-44d3.3,ZNF22,ortholog_one2many
ndufb2,NDUFB2,ortholog_one2one
abtb2b,ABTB2,ortholog_one2many
si:dkey-11p23.7,,
hemk1,HEMK1,ortholog_one2one
hecw1b,HECW1,ortholog_one2many
nid2b,NID2,ortholog_one2many
sim1a,SIM1,ortholog_one2one
r3hdm1,R3HDM1,ortholog_one2many
bicd2,BICD2,ortholog_one2many
dtx4a,DTX4,ortholog_one2many
si:ch73-269m14.4,,
ENKD1,ENKD1,ortholog_one2one
bcl7bb,BCL7B,ortholog_one2many
omga,OMG,ortholog_one2many
phtf1,PHTF1,ortholog_one2one
pank4,PANK4,ortholog_one2one
mocs1,MOCS1,ortholog_one2one
chst10,CHST10,ortholog_one2one
CT025775.1,,
zgc:136472,PDIA2,ortholog_many2many
zgc:136472,PDILT,ortholog_many2many
zbbx,,
pimr163,,
pimr80,,
col14a1b,COL14A1,ortholog_one2many
comtd1,COMTD1,ortholog_one2one
si:rp71-1k13.6,FBXO44,ortholog_one2many
zhx2b,ZHX2,ortholog_one2many
trim35-21,,
ivns1abpa,IVNS1ABP,ortholog_one2many
CR855337.1,,
rnf115,RNF115,ortholog_one2many
si:dkey-43f9.4,ZNF22,ortholog_one2many
dhrs13b.2,,
si:dkey-238m4.4,,
si:dkey-112g5.11,,
gmds,GMDS,ortholog_one2one
stra6l,,
fam184a,FAM184A,ortholog_one2many
rap1gap2b,RAP1GAP2,ortholog_many2many
pimr48,,
pip5k1aa,,
BX511265.2,,
si:ch211-57m13.10,,
mdm1,MDM1,ortholog_one2one
FP016247.1,,
lrrc38b,,
xbp1,XBP1,ortholog_one2one
FP085399.1,,
olfcd3,,
si:dkey-151j17.4,LGALS4,ortholog_one2one
macc1,MACC1,ortholog_one2one
znf1003,,
nr1h5,NR1I3,ortholog_many2many
pus7,PUS7,ortholog_one2one
ido1,,
pcdh1b,PCDH1,ortholog_one2many
si:dkey-16p19.5,ZNF22,ortholog_one2many
emc2,EMC2,ortholog_one2one
c6,C6,ortholog_one2many
si:ch73-92e7.4,,
snx20,SNX20,ortholog_one2one
znf1163,,
CR762470.1,,
CR769777.2,,
s100a10a,S100A9,ortholog_many2many
s100a10a,S100A2,ortholog_many2many
s100a10a,S100A7,ortholog_many2many
s100a10a,S100A7A,ortholog_many2many
s100a10a,S100A4,ortholog_many2many
s100a10a,S100A14,ortholog_many2many
s100a10a,S100A3,ortholog_many2many
s100a10a,CRNN,ortholog_many2many
s100a10a,S100A5,ortholog_many2many
s100a10a,S100A8,ortholog_many2many
s100a10a,S100G,ortholog_many2many
lsp1b,LSP1,ortholog_one2many
pimr152,,
tpd52l2a,TPD52L2,ortholog_one2many
znf1171,,
vipas39,VIPAS39,ortholog_one2one
gng12a,GNG12,ortholog_one2many
rnf144aa,RNF144A,ortholog_one2one
cxxc1b,,
slbp,SLBP,ortholog_one2one
cdc42se2,CDC42SE2,ortholog_one2one
ak7b,AK7,ortholog_one2many
disp2,DISP2,ortholog_one2one
BX247877.1,,
si:dkey-20i20.2,,
ccdc88aa,,
CR407561.1,,
hipk3a,,
atl3,ATL3,ortholog_one2one
ndufs5,NDUFS5,ortholog_one2one
acot8,ACOT8,ortholog_one2one
si:ch211-286b5.6,,
il22,,
tmco4,TMCO4,ortholog_one2one
zbtb4,ZBTB4,ortholog_one2one
adam17a,ADAM17,ortholog_one2many
olfcj1,,
sypl1,SYPL1,ortholog_one2one
si:dkey-20i20.3,,
rx3,,
nr2c2,NR2C2,ortholog_one2one
nkx6.3,NKX6-3,ortholog_one2one
sdhaf2,SDHAF2,ortholog_one2one
vtg3,,
BX000364.1,,
rrbp1b,RRBP1,ortholog_one2many
sh3rf1,SH3RF1,ortholog_one2one
hpxa,MMP20,ortholog_many2many
hpxa,MMP27,ortholog_many2many
hpxa,MMP10,ortholog_many2many
hpxa,MMP12,ortholog_many2many
hpxa,MMP3,ortholog_many2many
hpxa,MMP26,ortholog_many2many
cacna1ab,CACNA1A,ortholog_one2many
phyhiplb,PHYHIPL,ortholog_one2many
si:dkey-20i20.4,,
si:ch1073-464p5.5,,
sec63,SEC63,ortholog_one2one
kifbp,KIFBP,ortholog_one2one
si:dkey-20i20.11,,
glyr1,GLYR1,ortholog_one2one
si:ch73-92e7.6,,
pknox1.2,PKNOX1,ortholog_one2many
rbbp9,RBBP9,ortholog_one2one
grnb,GRN,ortholog_one2one
prr12a,PRR12,ortholog_one2many
fam102ba,FAM102B,ortholog_one2many
AL954134.2,,
rpp30,RPP30,ortholog_one2one
si:dkey-78l4.7,,
c1ql3b,,
hgfa,HGF,ortholog_one2many
synpo2b,SYNPO2,ortholog_one2one
bloc1s4,BLOC1S4,ortholog_one2one
si:dkey-175d9.1,,
si:dkey-31e10.5,CD200,ortholog_one2many
CT583652.1,,
si:dkey-185e18.7,CENPU,ortholog_one2one
si:dkey-11n14.1,,
casp10,CASP10,ortholog_one2one
ankrd1b,ANKRD1,ortholog_one2many
si:dkeyp-88h4.2,,
bcl2l10,BCL2L10,ortholog_one2one
exosc3,EXOSC3,ortholog_one2many
si:dkey-13n15.11,,
si:dkey-16p19.5,ZNF22,ortholog_one2many
bgnb,BGN,ortholog_one2many
zgc:158403,,
eif6,EIF6,ortholog_one2one
cth,CTH,ortholog_one2many
si:dkeyp-2e4.2,,
nup155,NUP155,ortholog_one2one
AL954149.2,,
znf521,ZNF521,ortholog_one2many
si:dkey-1m11.6,,
aglb,AGL,ortholog_one2many
ppm1g,PPM1G,ortholog_one2one
zgc:113149,,
si:ch211-71m22.1,PLSCR4,ortholog_many2many
si:ch211-71m22.1,PLSCR2,ortholog_many2many
si:ch211-71m22.1,PLSCR3,ortholog_many2many
si:ch211-71m22.1,PLSCR5,ortholog_many2many
si:ch211-208g1.1,,
gnb5b,GNB5,ortholog_one2many
zgc:113220,,
braf,BRAF,ortholog_one2one
gadd45aa,GADD45A,ortholog_one2many
arhgef40,,
anapc2,ANAPC2,ortholog_one2one
pimr47,,
BX248399.1,,
tm4sf5,TM4SF5,ortholog_one2one
tacr3l,TACR3,ortholog_one2many
mettl15,METTL15,ortholog_one2one
bmp10,BMP10,ortholog_one2many
ora5,,
vps72b,VPS72,ortholog_one2many
rpl3,RPL3,ortholog_one2one
zbtb20,ZBTB20,ortholog_one2one
igl3v1,,
brpf3b,BRPF3,ortholog_one2many
cdk9,CDK9,ortholog_one2one
zgc:174945,,
raf1a,RAF1,ortholog_one2many
rnf6,RNF6,ortholog_one2one
homer1b,HOMER1,ortholog_one2one
ifng1,IFNG,ortholog_one2many
ephb2b,EPHB2,ortholog_one2many
cers2b,CERS2,ortholog_one2many
si:dkey-245f22.3,,
zbtb8a,ZBTB8A,ortholog_one2one
CU463231.1,,
tmem231,TMEM231,ortholog_one2one
rnft1,RNFT1,ortholog_one2one
klf5b,KLF5,ortholog_one2many
adat3,ADAT3,ortholog_one2one
prmt8b,PRMT8,ortholog_one2many
irf6,IRF6,ortholog_one2one
BX957251.1,,
fbxo28,FBXO28,ortholog_one2one
cnot1,CNOT1,ortholog_one2one
zgc:172051,,
kctd12b,,
sfxn4,SFXN4,ortholog_one2one
si:ch1073-209e23.1,FMN1,ortholog_one2many
si:ch73-257c13.2,,
arhgap35a,ARHGAP35,ortholog_one2one
si:dkey-19a16.16,,
mccc2,MCCC2,ortholog_one2one
pimr154,,
or102-2,,
tnnt3a,TNNT3,ortholog_one2many
cacng2a,CACNG2,ortholog_one2many
metap2b,METAP2,ortholog_one2one
MFAP4,MFAP4,ortholog_one2many
BX649423.1,,
CR854832.1,,
bdh2,BDH2,ortholog_one2one
prph2b,PRPH2,ortholog_one2many
pggt1b,PGGT1B,ortholog_one2one
AL935294.2,,
FP017151.1,,
zgc:172014,,
rhag,RHAG,ortholog_one2one
CR749763.7,,
FNDC10,FNDC10,ortholog_one2one
efna3a,,
b4galnt4a,B4GALNT4,ortholog_one2many
ssu72,SSU72P5,ortholog_one2many
ssu72,SSU72P3,ortholog_one2many
ssu72,SSU72,ortholog_one2many
ssu72,SSU72P7,ortholog_one2many
ssu72,SSU72P2,ortholog_one2many
ssu72,SSU72P4,ortholog_one2many
ssu72,SSU72P8,ortholog_one2many
CR381579.1,,
dhrs13l1,DHRS13,ortholog_one2many
uck2b,UCK2,ortholog_one2many
CR749763.1,,
klf12b,KLF12,ortholog_one2one
si:ch211-255i20.3,,
stk33,STK33,ortholog_one2one
cplane2,CPLANE2,ortholog_one2one
heatr5b,HEATR5B,ortholog_one2one
mxc,,
rgs12a,,
slc22a7b.1,SLC22A7,ortholog_one2many
igl3v3,,
kdm1a,KDM1A,ortholog_one2one
rpl37,COA1,ortholog_one2one
ablim1b,ABLIM1,ortholog_one2many
dhrs13b.1,DHRS13,ortholog_one2many
taf4b,TAF4B,ortholog_one2one
lipca,LIPC,ortholog_one2many
iffo2a,IFFO2,ortholog_one2many
BX248521.2,,
asxl1,ASXL1,ortholog_one2one
dennd3a,DENND3,ortholog_one2many
si:dkey-88l16.4,,
cbln8,CBLN3,ortholog_many2many
prps1b,PRPS1,ortholog_many2many
prps1b,PRPS1L1,ortholog_many2many
prps1b,PRPS2,ortholog_many2many
vps26a,VPS26A,ortholog_one2one
b3galt4,B3GALT4,ortholog_one2one
sdr39u1,SDR39U1,ortholog_one2one
celf3b,CELF3,ortholog_one2many
hif1an,HIF1AN,ortholog_one2one
BX465844.1,,
tuba2,TUBA4B,ortholog_one2one
mcl1b,MCL1,ortholog_one2many
ppm1e,PPM1E,ortholog_one2one
pimr81,,
olfcg5,,
adam10a,ADAM18,ortholog_many2many
adam10a,ADAM7,ortholog_many2many
adam10a,ADAM2,ortholog_many2many
adam10a,ADAM32,ortholog_many2many
adam10a,ADAM20,ortholog_many2many
adam10a,ADAM10,ortholog_many2many
adam10a,ADAM29,ortholog_many2many
adam10a,ADAM21,ortholog_many2many
adam10a,ADAM30,ortholog_many2many
adam10a,ADAMDEC1,ortholog_many2many
scmh1,SCMH1,ortholog_one2one
erap1b,ERAP1,ortholog_one2many
bnip1a,BNIP1,ortholog_one2many
fer,FER,ortholog_one2one
carmil3,CARMIL3,ortholog_one2one
daam1a,DAAM1,ortholog_one2many
smx5,LSM2,ortholog_one2many
b4galt3,B4GALT3,ortholog_one2one
BX511100.4,,
rad23ab,,
irgf4,,
rasgef1ba,RASGEF1B,ortholog_one2many
si:ch73-306e8.2,,
lman1,LMAN1,ortholog_one2one
pimr90,,
si:dkey-94f20.4,,
cthl,CTH,ortholog_one2many
mvb12ba,MVB12B,ortholog_one2many
BX005336.1,,
ccl39.6,,
vamp5,VAMP5,ortholog_one2one
si:ch211-195d17.2,E2F6,ortholog_one2one
aup1,AUP1,ortholog_one2one
adgrf3a,,
si:ch73-274k23.1,,
gldn,GLDN,ortholog_one2one
BX649377.1,,
CU467633.3,,
FP102170.1,,
zgc:163057,HBA2,ortholog_one2many
zgc:163057,HBA1,ortholog_one2many
hbbe3,HBE1,ortholog_one2many
GK3P,GK3P,ortholog_one2many
GK3P,GK,ortholog_one2many
GK3P,GK2,ortholog_one2many
CU972454.4,,
si:ch211-165b10.3,,
si:dkey-21c19.3,SENP1,ortholog_one2one
BX511173.1,,
psmd13,PSMD13,ortholog_one2one
olfcb1,,
patl1,PATL1,ortholog_one2one
trappc1,TRAPPC1,ortholog_one2one
glt1d1,GLT1D1,ortholog_one2one
kaznb,KAZN,ortholog_one2many
carmil1,CARMIL1,ortholog_one2one
oscp1a,OSCP1,ortholog_one2many
gltpa,GLTP,ortholog_one2one
hbae5,HBG2,ortholog_many2many
hbae5,HBG1,ortholog_many2many
hbae5,HBD,ortholog_many2many
hbae5,HBB,ortholog_many2many
nufip2,,
plekhm2,PLEKHM2,ortholog_one2one
sgcg,SGCG,ortholog_one2one
hbbe2,HBE1,ortholog_one2many
mir214a,MIR214,ortholog_one2many
mir214a,MIR3120,ortholog_one2many
cntnap1,,
AL929523.1,,
grk5l,,
CU972454.2,,
wdr89,WDR89,ortholog_one2one
mettl13,METTL13,ortholog_one2one
zgc:63972,,
crsp7,,
BX950187.1,,
slc39a10,SLC39A10,ortholog_one2one
neo1a,NEO1,ortholog_one2many
phrf1,PHRF1,ortholog_one2one
mymk,MYMK,ortholog_one2one
si:ch211-156j22.4,TROAP,ortholog_one2one
acadvl,ACADVL,ortholog_one2one
thbs3a,THBS3,ortholog_one2many
rprd2a,RPRD2,ortholog_one2many
flad1,FLAD1,ortholog_one2one
ctdnep1b,CTDNEP1,ortholog_one2many
pimr187,,
ldb3a,,
mat2b,MAT2B,ortholog_one2one
zgc:162941,LYG1,ortholog_many2many
zgc:162941,LYG2,ortholog_many2many
CU856222.1,,
si:dkey-247i3.1,,
mon1a,MON1A,ortholog_one2one
si:ch211-125e6.11,REG3G,ortholog_many2many
si:ch211-125e6.11,REG3A,ortholog_many2many
si:ch211-125e6.11,REG1B,ortholog_many2many
si:ch211-125e6.11,REG1A,ortholog_many2many
avpr2l,,
CR382370.1,,
sdf2,SDF2,ortholog_one2one
rpap2,RPAP2,ortholog_one2one
,,
znf367,ZNF367,ortholog_one2one
znf1065,,
wu:fj39g12,,
plekhg4,PLEKHG4,ortholog_one2one
hrh3,,
cblb,CBLB,ortholog_one2one
prkd3,,
pimr13,,
arl3l2,,
si:dkey-112a7.5,,
si:dkey-240n22.6,,
vat1l,VAT1L,ortholog_one2one
rnf146,RNF146,ortholog_one2one
kdf1b,KDF1,ortholog_one2many
rps24,RPS24,ortholog_one2one
AL954694.2,,
gls2b,GLS2,ortholog_one2many
a2ml,PZP,ortholog_many2many
a2ml,A2ML1,ortholog_many2many
si:ch211-152f22.4,,
setd1ba,SETD1B,ortholog_one2many
bag4,BAG4,ortholog_one2one
tnfrsf11b,,
cables2b,CABLES2,ortholog_one2many
ahi1,AHI1,ortholog_one2one
chdh,CHDH,ortholog_one2one
foxo4,FOXO4,ortholog_one2one
lrp1aa,LRP1,ortholog_one2many
jac2,,
CR354538.1,,
si:dkeyp-4f2.3,,
pdzk1,PDZK1,ortholog_one2one
rassf7a,RASSF7,ortholog_one2many
tbkbp1,TBKBP1,ortholog_one2one
strada,STRADA,ortholog_one2one
cfl2,CFL2,ortholog_one2one
bmpr2a,BMPR2,ortholog_one2many
adarb1a,,
psmb6,PSMB6,ortholog_one2one
si:dkey-9l20.3,,
slc30a9,SLC30A9,ortholog_one2one
si:ch73-208h1.1,,
si:ch211-194m7.5,,
FP017161.1,,
cdh6,CDH6,ortholog_one2one
dennd6aa,DENND6A,ortholog_one2one
cyp4v7,CYP4V2,ortholog_one2many
ppm1f,PPM1F,ortholog_one2one
nudt3b,NUDT3,ortholog_one2many
thoc7,THOC7,ortholog_one2one
BX640547.2,,
si:dkey-193b15.5,IFI44L,ortholog_many2many
si:dkey-193b15.5,IFI44,ortholog_many2many
BX119992.1,,
abl1,ABL1,ortholog_one2one
si:ch211-160j14.2,,
mmp15a,,
ndel1a,NDEL1,ortholog_one2many
hspb2,HSPB2,ortholog_one2one
calml4b,CALML4,ortholog_one2many
foxa2,FOXA2,ortholog_one2one
smg5,SMG5,ortholog_one2one
adamtsl2,ADAMTSL2,ortholog_one2one
CABZ01015815.2,,
si:ch211-216p19.6,,
soga3b,SOGA3,ortholog_one2many
cryabb,CRYAB,ortholog_one2many
cyp19a1b,,
CR354556.1,,
BX005340.1,,
ccnh,CCNH,ortholog_one2one
xkr6b,XKR6,ortholog_one2many
cwc22,CWC22,ortholog_one2one
CR854827.1,,
vac14,VAC14,ortholog_one2one
fzd5,FZD5,ortholog_one2one
cldn7a,,
CU019647.1,,
mtdhb,MTDH,ortholog_many2many
mtdhb,MAMSTR,ortholog_many2many
znf1000,ZNF22,ortholog_one2many
mpdu1b,MPDU1,ortholog_one2many
sharpin,SHARPIN,ortholog_many2many
pik3r1,PIK3R1,ortholog_one2one
trim35-10,,
mmp15a,MMP15,ortholog_one2many
mycb,MYC,ortholog_one2many
CR376740.2,,
myo5b,MYO5B,ortholog_one2one
si:ch211-162i8.4,ZNF22,ortholog_one2many
si:ch1073-164k15.3,,
si:dkeyp-81f3.4,AKAP14,ortholog_one2one
si:dkey-147f3.4,FBXO44,ortholog_one2many
ptgs2a,PTGS2,ortholog_one2many
si:ch211-255f4.9,,
AL954741.1,,
pnpla8,PNPLA8,ortholog_one2one
kazald2,,
nid1a,NID1,ortholog_one2many
TMEM132C,TMEM132C,ortholog_one2many
larp4ab,LARP4,ortholog_one2many
sipa1l2,SIPA1L2,ortholog_one2one
pank1b,PANK1,ortholog_one2many
rbp2a,RBP2,ortholog_one2many
si:dkey-103k4.1,,
si:dkeyp-4f2.6,,
fhit,FHIT,ortholog_one2one
BX537130.1,,
adgre6,,
cyp2k21,,
trip4,TRIP4,ortholog_one2one
jac9,,
gdpd5a,GDPD5,ortholog_one2many
cplx2l,CPLX1,ortholog_one2many
zfand1,ZFAND1,ortholog_one2one
rcc1l,RCC1L,ortholog_one2one
CU861469.1,,
BX571803.2,,
si:ch211-260p9.3,,
si:dkey-30c15.13,,
BX279523.2,,
BX279523.3,,
spred2a,SPRED2,ortholog_one2many
gnptg,GNPTG,ortholog_one2one
si:ch73-126o18.1,,
tmeff2a,TMEFF2,ortholog_one2many
si:ch73-211l2.3,HLA-DQA2,ortholog_many2many
si:ch73-211l2.3,HLA-DQA1,ortholog_many2many
CU693494.3,,
dus2,DUS2,ortholog_one2one
cdab,CDA,ortholog_one2many
mindy3,MINDY3,ortholog_one2one
CU681842.1,,
phf21ab,PHF21A,ortholog_one2many
kcna7,,
ncf1,NCF1,ortholog_one2one
abcc6b.2,ABCC10,ortholog_many2many
abcc6b.2,ABCC11,ortholog_many2many
kcnf1a,KCNF1,ortholog_one2many
atp5f1b,ATP5F1B,ortholog_one2one
tmem235b,TMEM235,ortholog_one2many
gle1,GLE1,ortholog_one2one
slc25a24,,
metrnlb,METRNL,ortholog_one2many
lum,LUM,ortholog_one2one
gas2b,GAS2,ortholog_one2many
cdc42l,CDC42,ortholog_one2many
scpp5,,
srsf5b,SRSF5,ortholog_one2one
si:dkey-4j21.2,,
h1-10,H1-10,ortholog_one2one
cyp19a1a,CYP19A1,ortholog_one2one
crybb1l3,,
,,
kbtbd11,KBTBD11,ortholog_one2one
slc25a36a,SLC25A36,ortholog_one2many
gdpd1,GDPD1,ortholog_one2one
gfra2a,GFRA2,ortholog_one2many
C2H5orf22,C5orf22,ortholog_one2one
mhc1zea,,
pisd,PISD,ortholog_one2one
zgc:194252,,
ddhd1b,DDHD1,ortholog_one2many
pycr1b,PYCR2,ortholog_many2many
pycr1b,PYCR1,ortholog_many2many
inka1a,INKA1,ortholog_one2many
plch2b,PLCH2,ortholog_one2many
ms4a17a.12,MS4A1,ortholog_many2many
ms4a17a.12,MS4A7,ortholog_many2many
ms4a17a.12,MS4A6E,ortholog_many2many
ms4a17a.12,MS4A6A,ortholog_many2many
ms4a17a.12,MS4A14,ortholog_many2many
ms4a17a.12,MS4A2,ortholog_many2many
ms4a17a.12,MS4A10,ortholog_many2many
ms4a17a.12,MS4A18,ortholog_many2many
ms4a17a.12,MS4A13,ortholog_many2many
ms4a17a.12,MS4A5,ortholog_many2many
ms4a17a.12,MS4A15,ortholog_many2many
lamb2,LAMB2,ortholog_one2one
zgc:174855,,
fam3c,FAM3C,ortholog_one2many
rpf1,RPF1,ortholog_one2one
cyp2x10.2,,
slc25a6,SLC25A6,ortholog_one2one
epb41b,,
osbp,OSBP,ortholog_one2one
sap18,SAP18,ortholog_one2one
pip5k1ab,PIP5K1A,ortholog_one2one
slc39a13,SLC39A13,ortholog_one2one
si:ch211-147m6.3,,
slc26a6l,SLC26A6,ortholog_one2many
nfil3-5,,
bves,BVES,ortholog_one2one
znf296,ZNF296,ortholog_one2one
si:ch211-163m17.4,,
hsd17b12b,HSD17B12,ortholog_one2many
gnai2a,GNAI2,ortholog_one2many
CR392341.2,,
prkar1ab,PRKAR1A,ortholog_one2many
si:dkey-84j12.1,TMEM8B,ortholog_one2many
BX927101.1,,
smdt1a,SMDT1,ortholog_one2many
nfs1,NFS1,ortholog_one2one
abcc1,ABCC1,ortholog_one2one
fbn2a,FBN2,ortholog_one2one
spdl1,SPDL1,ortholog_one2one
mbl2,MBL2,ortholog_one2many
tmem26a,TMEM26,ortholog_one2many
ttc41,,
mnat1,MNAT1,ortholog_one2one
slc2a9l1,SLC2A7,ortholog_many2many
slc2a9l1,SLC2A3,ortholog_many2many
slc2a9l1,SLC2A14,ortholog_many2many
abcc12,ABCC12,ortholog_one2one
kcnh3,HCN3,ortholog_many2many
syne3,SYNE3,ortholog_one2one
BX511245.1,,
eef2b,,
ms4a17a.10,MS4A1,ortholog_many2many
ms4a17a.10,MS4A7,ortholog_many2many
ms4a17a.10,MS4A6E,ortholog_many2many
ms4a17a.10,MS4A6A,ortholog_many2many
ms4a17a.10,MS4A14,ortholog_many2many
ms4a17a.10,MS4A2,ortholog_many2many
ms4a17a.10,MS4A10,ortholog_many2many
ms4a17a.10,MS4A18,ortholog_many2many
ms4a17a.10,MS4A13,ortholog_many2many
ms4a17a.10,MS4A5,ortholog_many2many
ms4a17a.10,MS4A15,ortholog_many2many
si:ch73-299h12.4,,
dvl2,DVL2,ortholog_one2one
slc10a1,SLC10A1,ortholog_one2one
dnmt3ba,DNMT3L,ortholog_many2many
lrrc4cb,LRRC4C,ortholog_one2many
zgc:77784,ROBO3,ortholog_one2many
pard3bb,PARD3B,ortholog_one2many
schip1,SCHIP1,ortholog_many2many
schip1,IQCJ-SCHIP1,ortholog_many2many
tmed5,TMED5,ortholog_one2one
letmd1,LETMD1,ortholog_one2one
kcnv2a,KCNV2,ortholog_one2many
tcea2,TCEA2,ortholog_one2one
cavin2a,CAVIN3,ortholog_many2many
cavin2a,CAVIN2,ortholog_many2many
eef2a.1,GSPT2,ortholog_many2many
eef2a.1,EIF5B,ortholog_many2many
klf1,KLF14,ortholog_many2many
klf1,KLF17,ortholog_many2many
klf1,KLF18,ortholog_many2many
si:dkey-206d17.16,,
si:ch211-158m24.12,,
pmp22b,PMP22,ortholog_one2many
mgrn1a,MGRN1,ortholog_one2many
olfcq5,,
acsl3b,ACSL3,ortholog_one2one
rorb,RORB,ortholog_one2one
cngb1b,,
si:ch73-103b9.2,,
spsb4a,,
zgc:136870,,
klhl24b,KLHL24,ortholog_one2many
uap1,UAP1,ortholog_one2one
si:ch73-299h12.3,,
si:dkey-147f3.8,FBXO44,ortholog_one2many
slc25a42,SLC25A42,ortholog_one2one
cyp2k6,,
ccdc87,CCDC87,ortholog_one2one
si:ch211-222k6.3,,
btr20,,
tlx2,,
AL772362.2,,
si:ch211-207j7.2,MISP3,ortholog_one2one
btr22,,
si:dkey-250k15.7,,
znrf2a,ZNRF2,ortholog_one2many
trps1,TRPS1,ortholog_one2one
CT030005.1,,
kcnj12b,KCNJ12,ortholog_many2many
kcnj12b,KCNJ18,ortholog_many2many
si:dkey-170g13.2,,
si:ch211-117n7.6,ABHD12B,ortholog_many2many
celf3a,CELF3,ortholog_one2many
crym,CRYM,ortholog_one2one
cox11,COX11,ortholog_one2one
si:ch211-214c7.5,C19orf67,ortholog_one2one
qkib,QKI,ortholog_one2many
znf804b,ZNF804B,ortholog_one2one
polr3c,POLR3C,ortholog_one2one
CU457819.2,H3C13,ortholog_one2one
CU207281.3,,
rabggtb,RABGGTB,ortholog_one2one
oard1,OARD1,ortholog_one2one
olfce2,,
sall1b,SALL1,ortholog_one2many
zmynd10,ZMYND10,ortholog_one2one
acap1,ACAP1,ortholog_one2one
lpp,LPP,ortholog_one2one
si:ch1073-153i20.5,H2AX,ortholog_one2many
si:dkey-24f15.2,DUSP13,ortholog_one2many
CU457819.6,,
rap1gap2a,RAP1GAP2,ortholog_many2many
cep85l,CEP85L,ortholog_one2one
tktb,TKTL2,ortholog_one2one
