Gene name,Zebrafish gene name,Zebrafish homology type
,CABZ01002809.1,ortholog_many2many
,sinhcafl,ortholog_many2many
lacc1,lacc1,ortholog_one2one
adipor2,adipor2,ortholog_one2one
fbxw8,fbxw8,ortholog_one2one
junb,junba,ortholog_one2many
junb,junbb,ortholog_one2many
nmrk1,carnmt1,ortholog_one2one
rnf145l,zmp:0000000662,ortholog_one2one
zdhhc23,zdhhc23a,ortholog_one2many
zdhhc23,zdhhc23b,ortholog_one2many
fam219a,fam219aa,ortholog_one2many
fam219a,fam219ab,ortholog_one2many
kcna6,CABZ01113981.1,ortholog_one2one
adal,adal,ortholog_one2one
rbm19,rbm19,ortholog_one2one
,AL954696.1,ortholog_one2many
celsr2,celsr2,ortholog_one2one
gprin3,si:ch211-149b19.2,ortholog_one2many
gprin3,si:dkeyp-123h10.2,ortholog_one2many
serp2,serp2,ortholog_one2many
serp2,SERP2,ortholog_one2many
myf6,myf6,ortholog_one2one
stard15,stard15,ortholog_one2one
,CU915762.1,ortholog_one2one
gtf2h4,gtf2h4,ortholog_one2one
tesc,tesca,ortholog_one2many
tesc,tescb,ortholog_one2many
dop1b,dop1b,ortholog_one2one
slf1,slf1,ortholog_one2one
p2ry2,p2ry2.3,ortholog_many2many
p2ry2,p2ry2.1,ortholog_many2many
p2ry2,p2ry2.2,ortholog_many2many
ccdc191,ccdc191,ortholog_one2one
,si:dkey-40c11.2,ortholog_one2one
ncam2,ncam2,ortholog_one2many
ncam2,NCAM2,ortholog_one2many
,zgc:154142,ortholog_one2one
myf5,myf5,ortholog_one2one
camk2d,camk2d2,ortholog_one2one
h3c14,si:dkey-108k21.24,ortholog_one2one
nf2,nf2a,ortholog_one2one
bmpr1b,bmpr1ba,ortholog_one2many
bmpr1b,bmpr1bb,ortholog_one2many
fgfbp1,fgfbp1b,ortholog_one2many
figla,figla,ortholog_one2one
ppip5k1,ppip5k1b,ortholog_one2many
ppip5k1,ppip5k1a,ortholog_one2many
cdk18,CDK18,ortholog_one2one
fignl2,si:dkey-157g16.6,ortholog_one2one
pde8b,pde8b,ortholog_one2one
wnt5b,wnt5b,ortholog_one2one
aurkb,aurkb,ortholog_one2one
mfge8,mfge8b,ortholog_one2many
mfge8,mfge8a,ortholog_one2many
egflam,EGFLAM,ortholog_one2one
fgfbp2,fgfbp2a,ortholog_one2many
fgfbp2,fgfbp2b,ortholog_one2many
npy2rl,npy7r,ortholog_one2one
snx30,snx30,ortholog_one2one
plxna4,plxna4,ortholog_one2one
ouro1,si:dkey-183i3.5,ortholog_one2one
pcdh1,pcdh1a,ortholog_one2many
pcdh1,pcdh1b,ortholog_one2many
,serpinh1a,ortholog_one2many
,serpinh1b,ortholog_one2many
esr-5,her11,ortholog_one2many
esr-5,her1,ortholog_one2many
mfsd4a,mfsd4ab,ortholog_one2many
mfsd4a,mfsd4aa,ortholog_one2many
,slc46a2,ortholog_one2many
ppp1r12b,BX323087.1,ortholog_one2one
qtrt2,qtrt2,ortholog_one2one
chrna6,chrna6,ortholog_one2one
c11orf87,si:dkey-35i13.1,ortholog_one2one
cenpk,cenpk,ortholog_one2one
,zgc:154125,ortholog_many2many
,si:ch1073-66l23.1,ortholog_many2many
,si:dkey-6n21.13,ortholog_one2one
,zgc:64002,ortholog_one2many
,SYT2,ortholog_one2many
,syt2a,ortholog_one2many
itga1,itga1,ortholog_one2one
hao2,hao2,ortholog_one2one
atp13a1,atp13a1,ortholog_one2one
idua,idua,ortholog_one2one
mrps9,mrps9,ortholog_one2one
ca4.2,ca4c,ortholog_many2many
ca4.2,ca4a,ortholog_many2many
ca4.2,ca4b,ortholog_many2many
nrf1,nrf1,ortholog_one2one
rps3,rps3,ortholog_one2one
ddx10,ddx10,ortholog_one2one
tet3,tet3,ortholog_one2one
aacs,aacs,ortholog_one2one
bicd1,bicd1a,ortholog_one2many
bicd1,CABZ01085700.1,ortholog_one2many
herc2,herc2,ortholog_one2one
nav1,NAV1,ortholog_one2many
nav1,nav1b,ortholog_one2many
fbxl14,fbxl14a,ortholog_one2many
fbxl14,fbxl14b,ortholog_one2many
slc26a1,slc26a1,ortholog_one2one
gpr45,GPR45,ortholog_one2one
zbtb20,zbtb20,ortholog_one2one
chchd5,CT573476.1,ortholog_one2one
rbp4l,rbp4l,ortholog_one2one
sp1,sp1,ortholog_one2many
sp1,CABZ01090361.1,ortholog_one2many
dct,dct,ortholog_one2one
lin7a,lin7a,ortholog_one2one
csrp1,csrp1a,ortholog_one2many
csrp1,csrp1b,ortholog_one2many
kiaa1958,si:ch211-126i22.5,ortholog_one2one
rap1gap2,rap1gap2a,ortholog_many2many
rap1gap2,rap1gap2b,ortholog_many2many
rap1gap2,si:ch1073-90m23.1,ortholog_many2many
myo5c,myo5c,ortholog_one2one
bola3,bola3,ortholog_one2one
furin,furinb,ortholog_one2many
furin,furina,ortholog_one2many
pdlim5,pdlim5a,ortholog_one2many
pdlim5,pdlim5b,ortholog_one2many
ncf1,ncf1,ortholog_one2one
per1,per1a,ortholog_one2many
per1,per1b,ortholog_one2many
cpxm1,cpxm1b,ortholog_one2many
cpxm1,cpxm1a,ortholog_one2many
rps6ka3,rps6ka3b,ortholog_one2many
rps6ka3,rps6ka3a,ortholog_one2many
elavl2,elavl2,ortholog_one2one
elk4,elk4,ortholog_one2one
pigo,pigo,ortholog_one2one
gap43,gap43,ortholog_one2one
adamts6,adamts6,ortholog_one2one
poglut3,poglut3,ortholog_one2one
larp6,larp6a,ortholog_one2one
,CU570791.3,ortholog_one2one
klf15.2,si:ch211-117k10.3,ortholog_one2one
sp7,sp7,ortholog_one2one
pde6b,pde6b,ortholog_one2many
pde6b,pde6a,ortholog_one2many
tcf3,tcf3a,ortholog_one2many
tcf3,tcf3b,ortholog_one2many
col2a1,col2a1a,ortholog_one2one
rangrf,rangrf,ortholog_one2one
tgfbrap1,tgfbrap1,ortholog_one2one
znrf3,znrf3,ortholog_one2one
,si:dkeyp-23e4.3,ortholog_one2one
nufip1,nufip1,ortholog_one2one
aaas,aaas,ortholog_one2one
hapln3,hapln3,ortholog_one2one
egr3,egr3,ortholog_one2one
tor2a,tor2a,ortholog_one2one
nat8.1,si:ch211-195e19.1,ortholog_one2many
nat8.1,CR559945.2,ortholog_one2many
zpy1,CABZ01051901.1,ortholog_one2one
wars2,wars2,ortholog_one2one
c2orf49,C9H2orf49,ortholog_one2one
,c2cd4a,ortholog_one2many
mthfs,mthfs,ortholog_one2one
lck,lck,ortholog_one2one
clec4e,asgrl1,ortholog_one2many
prom1,prom1b,ortholog_one2many
prom1,prom1a,ortholog_one2many
slc45a3,slc45a3,ortholog_one2one
cntfr,cntfr,ortholog_one2one
strip2,strip2,ortholog_one2one
tnni1,tnni1a,ortholog_one2many
tnni1,tnni1b,ortholog_one2many
myg1,MYG1,ortholog_one2one
erc1,erc1a,ortholog_one2many
erc1,ERC1,ortholog_one2many
erc1,erc1b,ortholog_one2many
,si:dkey-19b23.7,ortholog_one2one
melk,melk,ortholog_one2one
gnb5,gnb5a,ortholog_one2many
gnb5,gnb5b,ortholog_one2many
ngdn,ngdn,ortholog_one2one
sdsl,sdsl,ortholog_one2one
fam167b,fam167b,ortholog_one2one
ago3,ago3b,ortholog_one2one
cntnap4,cntnap3,ortholog_one2one
tbx15,tbx15,ortholog_one2one
MSRB3,msrb3,ortholog_one2one
rtkn,RTKN,ortholog_one2one
atm,atm,ortholog_one2one
clec4m,asgrl1,ortholog_one2many
nle1,nle1,ortholog_one2one
nhs,nhsa,ortholog_one2many
nhs,nhsb,ortholog_one2many
,si:ch73-380n15.2,ortholog_one2one
gdnf,gdnfb,ortholog_one2many
gdnf,gdnfa,ortholog_one2many
fah,fah,ortholog_one2one
XB5960519 [provisional],zgc:154055,ortholog_one2one
thtpa,si:dkey-191c17.2,ortholog_one2many
thtpa,thtpa,ortholog_one2many
,tnfsf13,ortholog_one2one
mdfic,MDFIC,ortholog_one2one
exosc3,exosc3,ortholog_one2many
ydjc,ydjc,ortholog_one2one
espl1,espl1,ortholog_one2one
tnnt2,tnnt2c,ortholog_one2many
tnnt2,tnnt2b,ortholog_one2many
tnnt2,tnnt2a,ortholog_one2many
dsn1,dsn1,ortholog_one2one
adra1a,adra1aa,ortholog_one2one
lsamp,CABZ01099795.1,ortholog_one2one
,CT030160.1,ortholog_one2one
zfhx2,si:ch73-386h18.1,ortholog_one2one
ulk2,ulk2,ortholog_one2one
ciao2a,ciao2a,ortholog_one2one
rpia,rpia,ortholog_one2one
acss3,acss3,ortholog_one2one
fcho1,fcho1,ortholog_one2one
rars1,wwc1,ortholog_one2one
,acana,ortholog_many2many
,acanb,ortholog_many2many
,hist2h2l,ortholog_one2many
,p2ry2.3,ortholog_many2many
,p2ry2.1,ortholog_many2many
,p2ry2.2,ortholog_many2many
fhl2,fhl2a,ortholog_one2many
fhl2,fhl2b,ortholog_one2many
cbr1.3,cbr1,ortholog_one2one
fam166b,fam166b,ortholog_one2one
bri3bp,bri3bp,ortholog_one2one
amn1,amn1,ortholog_one2one
,zgc:195282,ortholog_one2one
lemd3,lemd3,ortholog_one2one
mfsd5,mfsd5,ortholog_one2one
pkp1,pkp1a,ortholog_many2many
pkp1,pkp1b,ortholog_many2many
aldh3a2,aldh3a1,ortholog_one2one
scml2,scml2,ortholog_one2one
b3gnt3.2,b3gnt3.2,ortholog_many2many
b3gnt3.2,b3gnt3.1,ortholog_many2many
b3gnt3.2,b3gnt3.4,ortholog_many2many
b3gnt3.2,b3gnt3.3,ortholog_many2many
wrap53,wrap53,ortholog_one2one
mbd3,mbd3a,ortholog_one2one
sdf2l1,sdf2l1,ortholog_one2one
h2bc11,hist2h2l,ortholog_one2many
dnah6,dnah6,ortholog_one2one
dhx37,dhx37,ortholog_one2one
eif3i,eif3i,ortholog_one2one
adam9,adam9,ortholog_one2many
ap1g2,ap1g2,ortholog_one2one
etfbkmt,etfbkmt,ortholog_one2one
,si:dkey-245n4.2,ortholog_one2one
,pkp1a,ortholog_many2many
,pkp1b,ortholog_many2many
emx2,WDR70,ortholog_one2one
h3c14,hist2h3c,ortholog_one2one
coq10a,COQ10A,ortholog_one2one
npat,npat,ortholog_one2one
spg11,spg11,ortholog_one2one
tac1,olfm2a,ortholog_one2many
tac1,olfm2b,ortholog_one2many
rflcii,rln1,ortholog_one2one
STRC,strc,ortholog_one2one
vwa5a,si:ch73-265h17.1,ortholog_many2many
vwa5a,si:ch73-265h17.2,ortholog_many2many
vwa5a,vwa5a,ortholog_many2many
chchd3,chchd3b,ortholog_one2many
chchd3,chchd3a,ortholog_one2many
spag17,si:dkey-208b23.5,ortholog_one2one
rad52,rad52,ortholog_one2one
sms,sms,ortholog_one2one
zdhhc12,zdhhc12b,ortholog_one2many
zdhhc12,zdhhc12a,ortholog_one2many
XB5957215 [provisional],opn4xa,ortholog_one2many
XB5957215 [provisional],opn4xb,ortholog_one2many
trim45,trim45,ortholog_one2one
tmem234,tmem234,ortholog_one2one
SPEF2,spef2,ortholog_one2one
setd4,setd4,ortholog_one2one
dnajb5,dnajb5,ortholog_one2one
khdrbs1,khdrbs1a,ortholog_one2many
khdrbs1,khdrbs1b,ortholog_one2many
dok1,dok1b,ortholog_one2one
bend2,zgc:113423,ortholog_one2one
cul5,cul5a,ortholog_one2one
plbd2,PLBD2,ortholog_one2one
rarg,rarga,ortholog_one2many
rarg,rargb,ortholog_one2many
XB5796436 [provisional:mgst3],mgst3b,ortholog_one2one
dennd5b,dennd5b,ortholog_one2one
igsf11,igsf11,ortholog_one2one
,hwa,ortholog_one2one
ptpn9l,ptpn9b,ortholog_one2one
ppic,ppic,ortholog_one2one
tmem106c,tmem106c,ortholog_one2one
gtf2f2,gtf2f2b,ortholog_one2many
gtf2f2,gtf2f2a,ortholog_one2many
fis1,fis1,ortholog_one2one
chodl,chodl,ortholog_one2one
pced1a,fam113,ortholog_one2one
wif1,wif1,ortholog_one2one
tmem39b,tmem39b,ortholog_one2one
cacna1s,cacna1sa,ortholog_one2many
cacna1s,cacna1sb,ortholog_one2many
prlr,prlrb,ortholog_one2many
prlr,prlra,ortholog_one2many
,adra2db,ortholog_one2many
,adra2da,ortholog_one2many
socs6,tegt,ortholog_one2one
phex,phex,ortholog_one2one
kctd4,kctd4,ortholog_one2one
ccdc117,si:ch211-102c2.7,ortholog_one2one
,stim2b,ortholog_many2many
,stim2a,ortholog_many2many
eif3j,EIF3J,ortholog_one2many
eif3j,eif3jb,ortholog_one2many
eif3j,eif3ja,ortholog_one2many
ubc,ubc,ortholog_one2one
nfic,nfic,ortholog_one2one
anxa3,anxa3a,ortholog_one2many
anxa3,anxa3b,ortholog_one2many
tapt1,tapt1b,ortholog_one2many
tapt1,tapt1a,ortholog_one2many
krt12.3,pin1,ortholog_one2one
vcp,vcp,ortholog_one2one
ppfia2,ppfia2,ortholog_one2one
tpt1,tpt1,ortholog_one2one
slc35f2,slc35f2l,ortholog_one2many
slc35f2,slc35f2,ortholog_one2many
brd1,brd1b,ortholog_one2many
brd1,brd1a,ortholog_one2many
itgb7,itgb7,ortholog_one2one
carmil3,carmil3,ortholog_one2one
alcam,alcamb,ortholog_one2many
alcam,alcama,ortholog_one2many
lrp1,lrp1aa,ortholog_one2many
lrp1,lrp1ab,ortholog_one2many
,gpr25,ortholog_one2one
sarnp,sarnp,ortholog_one2many
kpna6,kpna6,ortholog_one2one
runx1,runx1,ortholog_one2one
slc5a5,slc5a5,ortholog_one2one
ankrd52,ankrd52a,ortholog_one2one
arhgap31,arhgap31,ortholog_one2one
sinhcaf,sinhcaf,ortholog_one2one
angptl6,angptl6,ortholog_one2one
map6,map6a,ortholog_one2many
map6,map6b,ortholog_one2many
c21orf91,C10H21orf91,ortholog_one2one
ptchd1,ptchd1,ortholog_one2one
znf740,znf740b,ortholog_one2one
slc8b1,slc8b1,ortholog_one2one
snx24,snx2,ortholog_one2one
shox,shox,ortholog_one2one
cstb,cst14a.2,ortholog_one2many
cstb,cst14a.1,ortholog_one2many
vdr,VDR,ortholog_one2many
vdr,vdra,ortholog_one2many
vdr,vdrb,ortholog_one2many
zglp1,zglp1,ortholog_one2one
mogat2.2,mogat2,ortholog_one2one
mrps26,mrps26,ortholog_one2one
ppef1,ppef1,ortholog_one2one
csad,csad,ortholog_one2one
txlna,txlna,ortholog_one2one
adamts10,adamts10,ortholog_one2one
,slc7a2,ortholog_many2many
,slc7a11,ortholog_many2many
gtf3c3,gtf3c3,ortholog_one2one
ldb2,ldb2b,ortholog_one2many
ldb2,ldb2a,ortholog_one2many
elmod1,elmod1,ortholog_one2one
golm2,casc4,ortholog_one2one
auts2,auts2a,ortholog_one2one
fras1,fras1,ortholog_one2one
slc39a1l,slc39a1,ortholog_one2one
shfl,shfl,ortholog_one2one
cpox,cpox,ortholog_one2one
tbc1d30,tbc1d30,ortholog_one2one
ahcyl2,ahcyl2b,ortholog_one2many
ahcyl2,ahcyl2a,ortholog_one2many
dgat2,dgat2,ortholog_one2one
fancg,fancg,ortholog_one2one
RNF212B,rnf212b,ortholog_one2one
m1ap,m1ap,ortholog_one2one
slc41a1,slc41a1,ortholog_one2one
ccdc28b,ccdc28b,ortholog_one2one
gabrr3,gabrr3b,ortholog_one2many
gabrr3,gabrr3a,ortholog_one2many
ilk,ilk,ortholog_one2one
gart,gart,ortholog_one2many
mink1,mink1,ortholog_one2one
kdm7a,kdm7aa,ortholog_one2many
kdm7a,kdm7ab,ortholog_one2many
kansl2,kansl2,ortholog_one2one
tcn2,tcn2,ortholog_one2one
ormdl2,ormdl2,ortholog_one2one
gns,gnsa,ortholog_one2one
riox2,riox2,ortholog_one2one
rps10,rps10,ortholog_one2one
rtn4rl1,rtn4rl1b,ortholog_one2many
rtn4rl1,rtn4rl1a,ortholog_one2many
uvrag,uvrag,ortholog_one2one
b4galt4,b4galt4,ortholog_one2one
ctdspl2,ctdspl2a,ortholog_one2many
ctdspl2,ctdspl2b,ortholog_one2many
qdpr,qdprb2,ortholog_one2many
qdpr,zgc:171517,ortholog_one2many
qdpr,qdprb1,ortholog_one2many
qdpr,qdpra,ortholog_one2many
homez,homeza,ortholog_one2many
homez,homezb,ortholog_one2many
,tspan2a,ortholog_many2many
,tspan2b,ortholog_many2many
exoc4,exoc4,ortholog_one2one
ccdc59,ccdc59,ortholog_one2one
adam33,adam19a,ortholog_one2one
alkbh8,alkbh8,ortholog_one2one
pcsk1,pcsk1,ortholog_one2one
wnk1,wnk1b,ortholog_one2many
wnk1,wnk1a,ortholog_one2many
srp72,srp72,ortholog_one2one
tnpo1,tnpo1,ortholog_one2one
apmapl,zgc:194209,ortholog_one2one
fance,fance,ortholog_one2one
mrpl1,mrpl1,ortholog_one2one
pcsk5,pcsk5b,ortholog_one2many
pcsk5,pcsk5a,ortholog_one2many
cog3,cog3,ortholog_one2one
,TENM2,ortholog_one2one
phka1p1,phka2,ortholog_one2one
gna14,gna14a,ortholog_one2one
rnf38,rnf38,ortholog_one2one
sts,sts,ortholog_one2one
clrn2,clrn2,ortholog_one2one
,dnah9,ortholog_many2many
wnt11,wnt11,ortholog_one2one
rpa1,rpa1,ortholog_one2one
,zmp:0000000924,ortholog_many2many
,cd209,ortholog_many2many
,si:ch73-343l4.6,ortholog_many2many
,CR847844.2,ortholog_many2many
,CABZ01058107.1,ortholog_many2many
,si:ch73-343l4.5,ortholog_many2many
,si:dkey-12f6.5,ortholog_many2many
,si:ch73-343l4.3,ortholog_many2many
,si:dkey-181c13.1,ortholog_many2many
,si:ch211-214k5.3,ortholog_many2many
,zmp:0000001103,ortholog_many2many
,si:ch73-343l4.2,ortholog_many2many
,si:ch73-122g19.1,ortholog_many2many
,si:ch73-343l4.1,ortholog_many2many
,si:ch73-111e15.1,ortholog_many2many
,CR847844.1,ortholog_many2many
,si:dkey-187i8.2,ortholog_many2many
,si:ch73-343l4.8,ortholog_many2many
,zmp:0000000937,ortholog_many2many
ccdc92,ccdc92,ortholog_one2one
mat2b,mat2b,ortholog_one2one
mkrn3,mkrn4,ortholog_one2one
folh1,naalad2,ortholog_one2one
tspan2,tspan2a,ortholog_many2many
tspan2,tspan2b,ortholog_many2many
arl6,arl6,ortholog_one2one
,si:dkey-261h17.1,ortholog_one2many
,si:ch211-286o17.1,ortholog_one2many
cwf19l2,CABZ01048392.1,ortholog_one2many
cwf19l2,cwf19l2,ortholog_one2many
slc37a3,CABZ01071848.1,ortholog_one2one
tmem39a,tmem39a,ortholog_one2one
mpdz,si:dkey-92j12.5,ortholog_one2one
pudp,pudp,ortholog_one2one
arl9,arl9,ortholog_one2one
tgfbi,tgfbi,ortholog_one2one
prr11,prr11,ortholog_one2one
lap3,lap3,ortholog_one2one
cnot6l,cnot6l,ortholog_one2one
,si:ch211-105j21.9,ortholog_one2one
znf462,ZNF462,ortholog_one2one
ppard,ppardb,ortholog_one2many
ppard,pparda,ortholog_one2many
ficd,ficd,ortholog_one2one
hopx,hopx,ortholog_one2one
rassf3,rassf3,ortholog_one2one
mettl25,mettl25,ortholog_one2one
nlgn4x,nlgn4xb,ortholog_one2many
nlgn4x,nlgn4xa,ortholog_one2many
emsy,emsy,ortholog_one2one
ska2,ska2,ortholog_one2one
smyd4,smyd4,ortholog_one2one
pm20d1,pm20d1.1,ortholog_one2many
pm20d1,pm20d1.2,ortholog_one2many
epha6,epha6,ortholog_one2one
stk38,stk38b,ortholog_one2many
stk38,stk38a,ortholog_one2many
pcdh8,PCDH8,ortholog_one2one
def6,def6a,ortholog_one2many
def6,def6b,ortholog_one2many
nans,nansa,ortholog_one2many
nans,nansb,ortholog_one2many
prkx,prkx,ortholog_one2one
mrps30,mrps30,ortholog_one2one
,commd7,ortholog_one2one
fnip1,fnip1,ortholog_one2one
agxt2,agxt2,ortholog_one2one
mfhas1,mfhas1,ortholog_one2one
mxra5,mxra5b,ortholog_one2many
mxra5,mxra5a,ortholog_one2many
loxl3,loxl3a,ortholog_one2many
loxl3,loxl3b,ortholog_one2many
rab19,RAB19,ortholog_one2many
nup155,nup155,ortholog_one2one
lrrc75b,lrrc75bb,ortholog_one2many
lrrc75b,lrrc75ba,ortholog_one2many
med28,med28,ortholog_one2many
mpzl1,mpzl1l,ortholog_one2one
kctd7,kctd7,ortholog_one2one
ccna1,ccna1,ortholog_one2one
bbs7,bbs7,ortholog_one2one
dnajc21,dnajc21,ortholog_one2one
patl2,patl2,ortholog_one2one
clta,clta,ortholog_one2one
ggt1,ggt1a,ortholog_one2many
ggt1,ggt1b,ortholog_one2many
ggt1,ggt1l2.1,ortholog_one2many
ggt1,si:ch73-236c18.3,ortholog_one2many
ggt1,si:dkey-222h21.12,ortholog_one2many
ggt1,ggt1l2.2,ortholog_one2many
ggt1,si:ch73-59p9.2,ortholog_one2many
ggt1,CU914631.1,ortholog_one2many
mgc69493,tbk1,ortholog_one2one
rnaseh2b,rnaseh2b,ortholog_one2one
tmem132d,TMEM132C,ortholog_many2many
rad1,rad1,ortholog_one2one
tpp1,tpp1,ortholog_one2one
arsh,arsh,ortholog_one2many
nipsnap1,nipsnap1,ortholog_one2one
XB5809687 [provisional],etv7,ortholog_one2one
rcsd1,zgc:153184,ortholog_one2many
rcsd1,dub,ortholog_one2many
ggt5,ggt5a,ortholog_one2many
ggt5,CABZ01049847.1,ortholog_one2many
arhgap9,CABZ01088367.1,ortholog_one2one
nsun3,nsun3,ortholog_one2one
atp1a1,atp1a1a.2,ortholog_one2many
atp1a1,atp1a1a.5,ortholog_one2many
atp1a1,atp1a1b,ortholog_one2many
atp1a1,atp1a1a.4,ortholog_one2many
atp1a1,atp1a1a.1,ortholog_one2many
atp1a1,atp1a1a.3,ortholog_one2many
brix1,bxdc2,ortholog_one2one
arsj,arsj,ortholog_one2one
lin54,lin54,ortholog_one2one
gata3,gata3,ortholog_one2one
rgmb,rgmb,ortholog_one2one
CREG1,creg1,ortholog_one2one
mtif3,mtif3,ortholog_one2one
ugt8,ugt8,ortholog_one2one
cnksr2,cnksr2b,ortholog_one2many
cnksr2,cnksr2a,ortholog_one2many
,spink2.1,ortholog_one2one
acsl6,LO018363.2,ortholog_one2many
acsl6,LO018363.1,ortholog_one2many
gyg2,gyg2,ortholog_one2one
,zgc:136858,ortholog_one2one
anks1a,anks1ab,ortholog_one2many
anks1a,anks1aa,ortholog_one2many
,aplnra,ortholog_one2many
,aplnrb,ortholog_one2many
taf3,taf3,ortholog_one2one
rnf170,rnf170,ortholog_one2one
fam124a,FAM124A,ortholog_one2one
endou,endou,ortholog_one2one
cdc16,cdc16,ortholog_one2one
ccna2,ccna2,ortholog_one2one
tmtc2,tmtc2a,ortholog_one2many
tmtc2,tmtc2b,ortholog_one2many
serpinf1,serpinf1,ortholog_one2one
pex2,ndrg2,ortholog_one2one
tsku,tsku,ortholog_one2one
cd53,zgc:64051,ortholog_one2one
helb,helb,ortholog_one2one
frmd5,FRMD5,ortholog_one2many
frmd5,frmd5,ortholog_one2many
art5,dctn1b,ortholog_one2many
art5,dctn1a,ortholog_one2many
serpine3,serpine3,ortholog_one2one
castor2,castor2,ortholog_one2one
cdk2ap1,CDK2AP1,ortholog_one2one
ehmt1,atp5f1c,ortholog_one2one
acer3,acer3,ortholog_one2one
irf1,irf1b,ortholog_one2one
MTRFR,MTRFR,ortholog_one2one
cd99,cd99,ortholog_one2one
arl13b,arl13b,ortholog_one2one
zc3h13,zc3h13,ortholog_one2one
mov10,mov10b.2,ortholog_many2many
mov10,mov10b.1,ortholog_many2many
mov10,mov10a,ortholog_many2many
gne,gne,ortholog_one2one
dusp11,dusp11,ortholog_one2one
wdr76,wdr76,ortholog_one2one
ints6,ints6,ortholog_one2one
slc22a4,si:dkey-119m7.4,ortholog_many2many
slc22a4,si:dkey-119m7.8,ortholog_many2many
slc22a4,si:dkey-166k12.1,ortholog_many2many
slc22a4,oatx,ortholog_many2many
slc22a4,slc22a4,ortholog_many2many
glt1d1,glt1d1,ortholog_one2one
morc2,morc2,ortholog_one2one
ago1,ago1,ortholog_one2one
capn5,capn5a,ortholog_one2many
capn5,capn5b,ortholog_one2many
mtarc1,marc1,ortholog_one2many
adgrg2,adgrg4b,ortholog_one2one
exosc9,exosc9,ortholog_one2one
,si:dkey-17e16.9,ortholog_one2many
hook3,HOOK3,ortholog_one2one
SERPINF2,serpinf2a,ortholog_one2many
SERPINF2,serpinf2b,ortholog_one2many
slc6a15,slc6a15,ortholog_one2one
slc22a5,si:dkey-119m7.4,ortholog_many2many
slc22a5,si:dkey-119m7.8,ortholog_many2many
slc22a5,si:dkey-166k12.1,ortholog_many2many
slc22a5,oatx,ortholog_many2many
slc22a5,slc22a4,ortholog_many2many
cry4,cry4,ortholog_one2one
kin,kin,ortholog_one2one
sec31a,sec31a,ortholog_one2one
pdlim2,pdlim2,ortholog_one2one
wdfy2,wdfy2,ortholog_one2one
pdlim4,pdlim4,ortholog_one2one
XB5888885 [provisional:zp3],zp3e,ortholog_many2many
XB5888885 [provisional:zp3],zp3,ortholog_many2many
XB5888885 [provisional:zp3],zp3.2,ortholog_many2many
XB5888885 [provisional:zp3],zp3b,ortholog_many2many
XB5888885 [provisional:zp3],zp3a.1,ortholog_many2many
XB5888885 [provisional:zp3],zp3a.2,ortholog_many2many
pou2f1,CABZ01080371.1,ortholog_one2many
pou2f1,pou2f1b,ortholog_one2many
dhrs12,dhrs12,ortholog_one2one
smpd4,smpd4,ortholog_one2one
stoml2,stoml2,ortholog_one2one
pros1,pros1,ortholog_one2one
,fhdc3,ortholog_one2many
,fhdc4,ortholog_one2many
blm,blm,ortholog_one2one
wdr77,CABZ01068251.1,ortholog_one2one
arhgef17,ARHGEF17,ortholog_one2one
adck2,adck2,ortholog_one2one
NINJ2,ninj2,ortholog_one2one
,CZQB01141835.1,ortholog_one2one
itih2,itih2,ortholog_one2one
caap1,caap1,ortholog_one2one
atp7b,atp7b,ortholog_one2one
tpst1,tpst1,ortholog_one2one
pitpnm2,PITPNM2,ortholog_one2one
wdr81,wdr81,ortholog_one2one
fam214b,fam214b,ortholog_one2one
atp5pb,atp5pb,ortholog_one2one
mycbp2,mycbp2,ortholog_one2one
lrriq1,lrriq1,ortholog_one2one
helq,helq,ortholog_one2one
rnf14.2,RNF14,ortholog_many2many
rnf14.2,CABZ01061592.1,ortholog_many2many
rnf14.2,rnf14,ortholog_many2many
ndst4,ndst3,ortholog_one2many
asgr1,asgrl1,ortholog_one2many
tshb,tshba,ortholog_one2many
tshb,CU929146.3,ortholog_one2many
cept1,cept1b,ortholog_one2many
cept1,cept1a,ortholog_one2many
dhrsx,si:dkey-23o4.6,ortholog_one2many
dhrsx,zgc:153441,ortholog_one2many
sncaip,sncaip,ortholog_one2one
son,CABZ01113192.1,ortholog_one2many
son,si:dkey-67c22.2,ortholog_one2many
,aifm4,ortholog_one2one
alg11,alg11,ortholog_one2one
lrif1,si:ch211-261n11.5,ortholog_one2one
b4galnt3,b4galnt3a,ortholog_one2many
b4galnt3,b4galnt3b,ortholog_one2many
ptprb,ptprb,ortholog_one2one
epha3,epha3,ortholog_one2one
trim3,trim3b,ortholog_one2many
trim3,trim3a,ortholog_one2many
scarb1,scarb1,ortholog_one2one
asmt,asmt,ortholog_one2one
grip1,grip1,ortholog_one2one
itih5,itih5,ortholog_one2one
mmp19,mmp19,ortholog_one2one
senp3,senp5,ortholog_one2many
senp3,senp3b,ortholog_one2many
senp3,senp3a,ortholog_one2many
cpb2,cpb2,ortholog_one2one
ndfip2,ndfip2,ortholog_one2one
dennd2d,dennd2da,ortholog_one2many
dennd2d,dennd2db,ortholog_one2many
rapgef3,rapgef3,ortholog_one2one
XB22068614 [provisional:relt],relt,ortholog_one2one
akap17a,akap17a,ortholog_one2one
,si:dkey-14d8.6,ortholog_many2many
,si:dkey-14d8.7,ortholog_many2many
alx1,alx1,ortholog_one2one
