Gene name,Mouse gene name,Mouse homology type
,Pramel32,ortholog_many2many
,,ortholog_many2many
,Pramel21,ortholog_many2many
,Pramel36,ortholog_many2many
,Gm13043,ortholog_many2many
,,ortholog_many2many
,Pramel40,ortholog_many2many
,Pramel1,ortholog_many2many
,,ortholog_many2many
,Pramel28,ortholog_many2many
,Pramel35,ortholog_many2many
,Gm13102,ortholog_many2many
,Pramel4,ortholog_many2many
,,ortholog_many2many
,,ortholog_many2many
,Pramel18,ortholog_many2many
,,ortholog_many2many
,Oog4,ortholog_many2many
,,ortholog_many2many
,,ortholog_many2many
,Pramel27,ortholog_many2many
,Pramel31,ortholog_many2many
,Pramel25,ortholog_many2many
,,ortholog_many2many
,Pramel14,ortholog_many2many
,Gm13040,ortholog_many2many
,,ortholog_many2many
,,ortholog_many2many
,Pramel46,ortholog_many2many
,Oog2,ortholog_many2many
Metazoa_SRP,,
OR9A4,Or9a4,ortholog_one2one
SMOC2,Smoc2,ortholog_one2one
,,
PRAMEF12,Pramel20,ortholog_many2many
PRAMEF12,Pramel15,ortholog_many2many
PRAMEF12,Gm2042,ortholog_many2many
PRAMEF12,Oog1,ortholog_many2many
PRAMEF12,,ortholog_many2many
PRAMEF12,Pramel5,ortholog_many2many
PRAMEF12,Pramel33,ortholog_many2many
PRAMEF12,,ortholog_many2many
PRAMEF12,,ortholog_many2many
PRAMEF12,,ortholog_many2many
PRAMEF12,Pramel26,ortholog_many2many
PRAMEF12,,ortholog_many2many
PRAMEF12,Pramel51,ortholog_many2many
PRAMEF12,,ortholog_many2many
PRAMEF12,Gm16513,ortholog_many2many
PRAMEF12,Pramel6,ortholog_many2many
PRAMEF12,Pramel34,ortholog_many2many
PRAMEF12,Gm16367,ortholog_many2many
PRAMEF12,Pramel23,ortholog_many2many
PRAMEF12,Oog3,ortholog_many2many
PRAMEF12,Pramel11,ortholog_many2many
PRAMEF12,Pramel29,ortholog_many2many
PRAMEF12,Pramel16,ortholog_many2many
PRAMEF12,,ortholog_many2many
PRAMEF12,Pramel45,ortholog_many2many
PRAMEF12,Pramel30,ortholog_many2many
PRAMEF12,,ortholog_many2many
PRAMEF12,Pramel49,ortholog_many2many
PRAMEF12,Pramel44,ortholog_many2many
PRAMEF12,Pramel7,ortholog_many2many
PRAMEF12,E330014E10Rik,ortholog_many2many
PRAMEF12,Gm3286,ortholog_many2many
PRAMEF12,Pramel42,ortholog_many2many
PRAMEF12,Pramel38,ortholog_many2many
PRAMEF12,Pramel43,ortholog_many2many
PRAMEF12,Gm7982,ortholog_many2many
PRAMEF12,Pramel37,ortholog_many2many
PRAMEF12,Gm3183,ortholog_many2many
PRAMEF12,Gm12789,ortholog_many2many
PRAMEF12,Pramel50,ortholog_many2many
PRAMEF12,Pramel41,ortholog_many2many
PRAMEF12,,ortholog_many2many
PRAMEF12,,ortholog_many2many
PRAMEF12,Pramel19,ortholog_many2many
PRAMEF12,Pramel22,ortholog_many2many
PRAMEF12,Pramel13,ortholog_many2many
PRAMEF12,Gm13057,ortholog_many2many
PRAMEF12,Gm6351,ortholog_many2many
PRAMEF12,,ortholog_many2many
PRAMEF12,Pramel12,ortholog_many2many
PRAMEF12,Pramel17,ortholog_many2many
PRAMEF12,,ortholog_many2many
PRAMEF12,Pramel47,ortholog_many2many
PRAMEF12,,ortholog_many2many
PRAMEF12,,ortholog_many2many
PRAMEF12,Pramel48,ortholog_many2many
PRAMEF12,Pramel24,ortholog_many2many
PRAMEF12,Pramel32,ortholog_many2many
PRAMEF12,,ortholog_many2many
PRAMEF12,Pramel21,ortholog_many2many
PRAMEF12,Pramel36,ortholog_many2many
PRAMEF12,Gm13043,ortholog_many2many
PRAMEF12,,ortholog_many2many
PRAMEF12,Pramel40,ortholog_many2many
PRAMEF12,Pramel1,ortholog_many2many
PRAMEF12,,ortholog_many2many
PRAMEF12,Pramel28,ortholog_many2many
PRAMEF12,Pramel35,ortholog_many2many
PRAMEF12,Gm13102,ortholog_many2many
PRAMEF12,Pramel4,ortholog_many2many
PRAMEF12,,ortholog_many2many
PRAMEF12,,ortholog_many2many
PRAMEF12,Pramel18,ortholog_many2many
PRAMEF12,,ortholog_many2many
PRAMEF12,Oog4,ortholog_many2many
PRAMEF12,,ortholog_many2many
PRAMEF12,,ortholog_many2many
PRAMEF12,Pramel27,ortholog_many2many
PRAMEF12,Pramel31,ortholog_many2many
PRAMEF12,Pramel25,ortholog_many2many
PRAMEF12,,ortholog_many2many
PRAMEF12,Pramel14,ortholog_many2many
PRAMEF12,Gm13040,ortholog_many2many
PRAMEF12,,ortholog_many2many
PRAMEF12,,ortholog_many2many
PRAMEF12,Pramel46,ortholog_many2many
PRAMEF12,Oog2,ortholog_many2many
NIT1,Nit1,ortholog_one2one
CD1C,,
,,
ABRACL,Abracl,ortholog_one2one
SNORA73,,
CLEC5A,Clec5a,ortholog_one2one
EIF1B,Eif1b,ortholog_one2one
MRPL14,Mrpl14,ortholog_one2one
HECA,Heca,ortholog_one2one
CFAP107,Cfap107,ortholog_one2one
TAS2R38,Tas2r138,ortholog_one2one
Metazoa_SRP,,
PFDN2,Pfdn2,ortholog_one2one
CNR1,Cnr1,ortholog_one2one
TXLNB,Txlnb,ortholog_one2one
,,
TNFRSF18,Tnfrsf18,ortholog_one2one
LINC03040,,
Metazoa_SRP,,
,,
Metazoa_SRP,,
,,
CAPN8,Capn8,ortholog_one2one
,,
,,
UBN2,Ubn2,ortholog_one2one
,,
ENTPD3,Entpd3,ortholog_one2one
AADACL3,Aadacl3,ortholog_one2one
,,
KLHDC9,Klhdc9,ortholog_one2one
BBS9,Bbs9,ortholog_one2one
,,
SCARNA22,,
STXBP5,Stxbp5,ortholog_one2one
STIL,Stil,ortholog_one2one
NR3C2,Nr3c2,ortholog_one2one
U3,,
ACKR2,Ackr2,ortholog_one2one
,,
,,
CITED2,Cited2,ortholog_one2one
,,
AADACL4,AAdacl4fm3,ortholog_one2many
AADACL4,Aadacl4,ortholog_one2many
AADACL4,Aadacl4fm4,ortholog_one2many
AADACL4,Aadacl4fm1,ortholog_one2many
AADACL4,Aadacl4fm5,ortholog_one2many
,,
,,
,,
SPACA1,Spaca1,ortholog_one2one
CYP8B1,Cyp8b1,ortholog_one2one
U6,Gm26008,ortholog_one2many
TTLL10,Ttll10,ortholog_one2one
NELFA,Nelfa,ortholog_one2one
,,
,,
,,
CDC73,Cdc73,ortholog_one2one
DACT2,Dact2,ortholog_one2one
Metazoa_SRP,,
,Rpl14,ortholog_one2many
,,
,Bend2,ortholog_many2many
CUX1,Cux1,ortholog_one2one
KLB,Klb,ortholog_one2one
,,
FMO4,Fmo4,ortholog_one2one
,,
DHRS3,Dhrs3,ortholog_one2one
,,
MARCKS,Marcks,ortholog_one2one
,,
,,
NECTIN4,Nectin4,ortholog_one2one
,,
,,
ZNF662,,
,,
,,
,,
U6,Gm24848,ortholog_one2many
MMRN1,Mmrn1,ortholog_one2one
,Eif1,ortholog_one2one
Metazoa_SRP,,
Y_RNA,,
,Bend2,ortholog_many2many
HELT,Helt,ortholog_one2one
,,
U6,,
ASH1L,Ash1l,ortholog_one2one
DAXX,,
JCHAIN,Jchain,ortholog_one2one
CELSR3,Celsr3,ortholog_one2one
U6,,
,,
,,
Y_RNA,,
Metazoa_SRP,,
,,
ZNF619,,
,,
,,
,,
RPL9,,
SLC7A11,Slc7a11,ortholog_one2one
,Bend2,ortholog_many2many
Metazoa_SRP,,
NRAS,Nras,ortholog_one2one
,Pom121,ortholog_one2one
CKQ732225.1H4orf48,Gm1673,ortholog_one2one
,,
FRMD1,,
Y_RNA,,
,,
,,
,,
U5,Gm22365,ortholog_many2many
U5,Gm23793,ortholog_many2many
U5,Gm23102,ortholog_many2many
,,
,,
Metazoa_SRP,,
AJAP1,Ajap1,ortholog_one2one
,,
,,
,,
EPB41L2,Epb41l2,ortholog_one2one
HDAC2,Hdac2,ortholog_one2one
mml-mir-488,Mir488,ortholog_one2one
GASK1A,Gask1a,ortholog_one2one
Y_RNA,,
Metazoa_SRP,,
,,
CCSER1,Ccser1,ortholog_one2one
BAK1,Bak1,ortholog_one2many
Metazoa_SRP,,
U6,,
VEGFA,Vegfa,ortholog_one2one
,,
AKIRIN2,Akirin2,ortholog_one2one
U6,,
BRINP2,Brinp2,ortholog_one2one
,,
U7,,
ARHGAP30,Arhgap30,ortholog_one2one
ZNF620,,
KRIT1,Krit1,ortholog_one2one
,,
Metazoa_SRP,,
,,
,,
POLN,Poln,ortholog_one2one
CAPN2,Capn2,ortholog_one2one
,,
AMPD1,Ampd1,ortholog_one2one
AMBN,Ambn,ortholog_one2one
Y_RNA,,
Metazoa_SRP,,
KIF25,,
Y_RNA,,
,,
U4,Gm56427,ortholog_one2one
,,
SLC25A4,Slc25a4,ortholog_one2one
NMBR,Nmbr,ortholog_one2one
LIAS,Lias,ortholog_one2one
,,
Metazoa_SRP,,
POMGNT2,Pomgnt2,ortholog_one2one
FRRS1,Frrs1,ortholog_one2one
EEF1A1,,
Metazoa_SRP,,
Metazoa_SRP,,
Metazoa_SRP,,
ZNF621,,
NCKIPSD,Nckipsd,ortholog_one2one
,,
,,
AMTN,Amtn,ortholog_one2one
,,
PDE7B,Pde7b,ortholog_one2one
,,
SCD5,,
MYOG,Myog,ortholog_one2one
CCNA2,Ccna2,ortholog_one2one
Metazoa_SRP,,
,,
NSUN5,Nsun5,ortholog_one2one
,,
MUC7,,
USF1,Usf1,ortholog_one2one
,,
,,
mml-mir-429,Mir429,ortholog_one2one
,Bend2,ortholog_many2many
U6,,
ADORA1,Adora1,ortholog_one2one
OPRPN,,
,,
CFAP97,Cfap97,ortholog_one2one
mml-mir-200a,Mir200a,ortholog_one2one
HS3ST5,Hs3st5,ortholog_one2one
,,
MXD4,Mxd4,ortholog_one2one
ORC3,Orc3,ortholog_one2one
C1H1orf174,A430005L14Rik,ortholog_one2one
,,
,,
SNRK,Snrk,ortholog_one2one
MGAM,Mgam,ortholog_one2one
PALMD,Palmd,ortholog_one2one
,,
B3GALT2,B3galt2,ortholog_one2one
,,
U6,Gm22845,ortholog_one2one
DENND2C,Dennd2c,ortholog_one2one
SMR3A,,
TRIM50,Trim50,ortholog_one2one
Y_RNA,,
TMEM150C,Tmem150c,ortholog_one2one
,,
,,
MYBPH,Mybph,ortholog_one2one
,,
Metazoa_SRP,,
,Btg1,ortholog_one2many
PDGFRA,Pdgfra,ortholog_one2one
RP9,Rp9,ortholog_one2one
Metazoa_SRP,,
U6,Gm24546,ortholog_one2one
CABS1,Cabs1,ortholog_one2one
ZFYVE28,Zfyve28,ortholog_one2one
AFDN,Afdn,ortholog_one2one
,,
F11R,F11r,ortholog_one2one
COL21A1,,
,,
Metazoa_SRP,,
,,
,,
GJA1,Gja6,ortholog_one2one
,,
LUC7L2,Luc7l2,ortholog_one2one
,,
,,
CSN3,Csn3,ortholog_one2one
U7,,
ZBTB9,Zbtb9,ortholog_one2one
U4,Gm22249,ortholog_one2one
U3,Snord3a,ortholog_one2many
U6,,
Metazoa_SRP,,
Metazoa_SRP,,
Metazoa_SRP,,
Y_RNA,,
FKBP6,Fkbp6,ortholog_one2one
,Enoph1,ortholog_one2many
Metazoa_SRP,,
,,
Metazoa_SRP,,
RARS2,Rars2,ortholog_one2one
FDCSP,,
U4,,
CTNNB1,Ctnnb1,ortholog_one2one
UGDH,Ugdh,ortholog_one2one
TSTD1,Tstd1,ortholog_one2one
BCAS2,Bcas2,ortholog_one2one
,,
CHI3L1,Chil1,ortholog_one2one
CFAP99,Cfap99,ortholog_one2one
,,
Metazoa_SRP,,
,,
PLPPR4,Plppr4,ortholog_one2one
BMP5,Bmp5,ortholog_one2one
FRK,Frk,ortholog_one2one
ODAM,Odam,ortholog_one2one
,,
,,
SNORD114-3,,
,,
SNORD114-4,,
Metazoa_SRP,,
U6,,
C1H1orf159,9430015G10Rik,ortholog_one2one
,,
ANO10,Ano10,ortholog_one2one
ITLN2,,
IP6K2,Ip6k2,ortholog_one2one
SNORD114-5,,
U6,,
U3,,
,Gm25357,ortholog_one2many
,Gm55493,ortholog_one2many
,DQ267101,ortholog_one2many
,Gm23508,ortholog_one2many
,Gm55112,ortholog_one2many
,DQ267102,ortholog_one2many
,Gm55111,ortholog_one2many
,Gm26922,ortholog_one2many
,Gm24895,ortholog_one2many
,DQ267100,ortholog_one2many
,Gm24598,ortholog_one2many
Metazoa_SRP,,
HMGCLL1,Hmgcll1,ortholog_one2one
SNX25,Snx25,ortholog_one2one
HNRNPDL,Hnrnpdl,ortholog_one2one
,,
Y_RNA,,
MRPS18A,Mrps18a,ortholog_one2one
RNF4,Rnf4,ortholog_one2one
Metazoa_SRP,,
SNORD114-7,,
,,
TP53BP2,Trp53bp2,ortholog_one2one
U6,Gm55365,ortholog_one2many
U6,Gm26468,ortholog_one2many
SYNGAP1,Syngap1,ortholog_one2one
SNORD114-24,Gm22205,ortholog_one2one
,,
CEP104,Cep104,ortholog_one2one
FZD9,Fzd9,ortholog_one2one
SNORD114-9,,
HSF2BP,Hsf2bp,ortholog_one2one
PRR27,Prr27,ortholog_one2one
ITLN1,Itln1,ortholog_one2one
U2,,
PRRC2C,Prrc2c,ortholog_one2one
U6,,
NT5C3A,Nt5c3,ortholog_one2one
SNORD114-10,,
,,
RSPH9,Rsph9,ortholog_one2one
Metazoa_SRP,,
,,
LRRD1,Lrrd1,ortholog_one2one
U6,,
,,
Metazoa_SRP,,
,,
,,
,,
RNF223,Rnf223,ortholog_one2one
,,
PRKAR2A,Prkar2a,ortholog_one2one
Y_RNA,,
SMIM14,Smim14,ortholog_one2one
,,
CD244,Cd244a,ortholog_one2one
MAD2L1BP,Mad2l1bp,ortholog_one2one
,,
KLRG2,Klrg2,ortholog_one2one
SNORD114-11,,
,,
,,
,,
Metazoa_SRP,,
SNORD114-12,,
TRIM33,Trim33,ortholog_one2one
,,
,,
Metazoa_SRP,,
,Gm22652,ortholog_one2one
,,
,,
GFRAL,Gfral,ortholog_one2one
SNORD42,,
SNORD114-13,,
Metazoa_SRP,,
,,
SLC25A20,Slc25a20,ortholog_one2one
U7,,
SNORD114-14,Gm23787,ortholog_one2one
,,
,Ly9,ortholog_one2one
SNORD114-15,,
PLPPR5,Plppr5,ortholog_one2one
,,
,,
,,
GASK1B,Gask1b,ortholog_one2one
SNORD114-16,,
NT5DC1,Nt5dc1,ortholog_one2one
SNORD114-17,,
KCNT2,Kcnt2,ortholog_one2one
CSN2,Csn2,ortholog_one2one
FAM193A,Fam193a,ortholog_one2one
SLC35A1,Slc35a1,ortholog_one2one
,,
BAZ1B,Baz1b,ortholog_one2one
SNORD114-18,,
,,
GTPBP2,Gtpbp2,ortholog_one2one
,Msto1,ortholog_one2many
SNORD114-19,,
,,
,,
CLEC2L,Clec2l,ortholog_one2one
,,
,,
,,
,,
,,
U1,Gm23738,ortholog_one2one
KBTBD2,Kbtbd2,ortholog_one2one
SNORD114-20,,
TRIM26,Trim26,ortholog_one2one
CSN1S1,Csn1s1,ortholog_one2one
SNORD114-21,,
,Dppa2,ortholog_one2many
,,
ABHD5,Abhd5,ortholog_one2one
SNX7,Snx7,ortholog_one2one
CHIT1,Chit1,ortholog_one2one
SNORD114-22,,
HNRNPD,Hnrnpd,ortholog_one2one
SNORD114-25,,
,,
SNORD114-26,,
OSBPL3,Osbpl3,ortholog_one2one
SNORD114-27,Gm25224,ortholog_one2one
,,
SNORD114-28,,
HSF2,Hsf2,ortholog_one2one
SNORD114-29,,
Metazoa_SRP,,
,,
HIPK2,Hipk2,ortholog_one2one
SIK1,Sik1,ortholog_one2one
SULT1E1,Sult1e1,ortholog_one2one
,,
SNORD114-30,,
,,
LRIG1,Lrig1,ortholog_one2one
HDAC9,Hdac9,ortholog_one2one
SNORD114-31,,
,,
,,
,,
LRP2BP,Lrp2bp,ortholog_one2one
,,
FBXO28,Fbxo28,ortholog_one2one
,,
,,
TRIM15,Trim15,ortholog_one2one
,,
UBE2K,Ube2k,ortholog_one2one
Metazoa_SRP,,
TMEM144,Tmem144,ortholog_one2one
CFAP206,Cfap206,ortholog_one2one
BTG2,Btg2,ortholog_one2one
mml-mir-137,Mir137,ortholog_one2one
Metazoa_SRP,,
,,
HCRTR2,Hcrtr2,ortholog_one2one
MIR323A,Mir323,ortholog_one2one
U6,,
Metazoa_SRP,,
U2,Gm22073,ortholog_one2many
U2,Gm25783,ortholog_one2many
,,
mml-mir-758,,
COL10A1,,
DEGS1,Degs1,ortholog_one2many
DEGS1,9130409I23Rik,ortholog_one2many
mml-mir-329-1,,
SULT1B1,Sult1b1,ortholog_one2one
,Bend2,ortholog_many2many
mml-mir-494,Mir494,ortholog_one2one
,,
U6,Gm25054,ortholog_one2many
C4H6orf163,Gm136,ortholog_one2one
FMOD,Fmod,ortholog_one2one
,,
,,
,,
MIR5004,,
,,
AKAP9,Akap9,ortholog_one2one
ARIH2,Arih2,ortholog_one2many
,,
FKBP9,Fkbp9,ortholog_one2one
,,
,,
ANKRD37,Ankrd37,ortholog_one2one
POLH,Polh,ortholog_one2one
,,
SERINC1,Serinc1,ortholog_one2one
SHISA3,Shisa3,ortholog_one2one
NVL,Nvl,ortholog_one2one
,,
Metazoa_SRP,,
,,
,Acat2,ortholog_many2many
,Acat3,ortholog_many2many
mml-mir-654,,
Metazoa_SRP,,
,,
,,
mml-mir-376b,,
GJB7,,
,,
AVL9,Avl9,ortholog_one2one
FAM83B,Fam83b,ortholog_one2one
,,
SAMD5,Samd5,ortholog_one2one
Metazoa_SRP,,
mml-mir-1185-1,,
RASGEF1B,Rasgef1b,ortholog_one2one
U4,,
U6,Gm24848,ortholog_one2many
UGT2A1,Ugt2a1,ortholog_one2one
Metazoa_SRP,,
mml-mir-1185-1,,
BCL7B,Bcl7b,ortholog_one2one
APOD,Apod,ortholog_one2one
CFH,,
Metazoa_SRP,,
MIR381,Mir381,ortholog_one2one
PRELP,Prelp,ortholog_one2one
mml-mir-487b,,
,,
,,
,,
mml-mir-544,,
U6,,
ZNF292,Zfp292,ortholog_one2one
Metazoa_SRP,,
PPP1R2,Ppp1r2,ortholog_one2one
,,
XPO5,Xpo5,ortholog_one2one
TBXAS1,Tbxas1,ortholog_one2one
,,
,,
,,
Metazoa_SRP,,
U6,,
ZBTB22,Zbtb22,ortholog_one2one
Metazoa_SRP,,
UFSP2,Ufsp2,ortholog_one2one
,,
OPTC,Optc,ortholog_one2one
,,
,,
,,
Metazoa_SRP,,
PHF1,Phf1,ortholog_one2one
,,
U6,,
Metazoa_SRP,,
TNIP2,Tnip2,ortholog_one2one
U5,,
MIR323B,Gm54371,ortholog_one2one
,,
TINAG,Tinag,ortholog_one2one
,,
,,
mml-mir-154,,
,,
CNIH4,Cnih4,ortholog_one2one
,,
,,
,,
TBL2,Tbl2,ortholog_one2one
mml-mir-496,Mir496a,ortholog_one2one
AGRN,Agrn,ortholog_one2one
Metazoa_SRP,,
,,
,,
TAPBP,Tapbp,ortholog_one2one
,,
mml-mir-541,Mir541,ortholog_one2one
RXFP1,Rxfp1,ortholog_one2one
PRKG2,Prkg2,ortholog_one2one
mml-mir-412,Mir412,ortholog_one2one
CRYAA,Cryaa,ortholog_one2one
Metazoa_SRP,,
SH2B2,Sh2b2,ortholog_one2one
Y_RNA,,
UGT2A3,Ugt2a3,ortholog_one2one
GRID2,Grid2,ortholog_one2one
U3,,
PTPN12,Ptpn12,ortholog_one2one
TOPAZ1,Topaz1,ortholog_one2one
WDR26,Wdr26,ortholog_one2one
DFFB,Dffb,ortholog_one2one
C5H4orf47,1700029J07Rik,ortholog_one2one
TRIM10,Trim10,ortholog_one2one
Metazoa_SRP,,
Metazoa_SRP,,
MLXIPL,Mlxipl,ortholog_one2one
Metazoa_SRP,,
Metazoa_SRP,,
,,
CGA,Cga,ortholog_one2one
,,
,,
,,
BMP3,Bmp3,ortholog_one2one
U2AF1,U2af1,ortholog_one2one
Metazoa_SRP,,
DPYD,Dpyd,ortholog_one2one
,,
PDS5A,Pds5a,ortholog_one2one
SASH1,Sash1,ortholog_one2one
,,
,,
GSDME,Gsdme,ortholog_one2one
CCDC110,,
PARP12,Parp12,ortholog_one2one
LRRC47,Lrrc47,ortholog_one2one
Metazoa_SRP,,
Metazoa_SRP,,
TCAIM,Tcaim,ortholog_one2one
,,
SH3BP2,Sh3bp2,ortholog_one2one
,,
ATOH1,Atoh1,ortholog_one2one
PACRG,Pacrg,ortholog_one2one
CNIH3,Cnih3,ortholog_one2one
U7,,
,,
RGL2,Rgl2,ortholog_one2one
CFAP299,Cfap299,ortholog_one2one
Metazoa_SRP,,
NOCT,Noct,ortholog_one2one
VPS37D,Vps37d,ortholog_one2one
,,
SYT6,Syt6,ortholog_one2one
POLR1C,Polr1c,ortholog_one2one
,,
,,
ELOVL4,Elovl4,ortholog_one2one
,,
UGT2B7,,
,,
MLIP,Mlip,ortholog_one2one
PKIB,Pkib,ortholog_one2one
MTO1,Mto1,ortholog_one2one
,,
DNAJC30,Dnajc30,ortholog_one2one
,Snord2,ortholog_one2one
,,
SMARCAD1,Smarcad1,ortholog_one2one
C5H4orf46,4930579G24Rik,ortholog_one2one
LSM5,Lsm5,ortholog_one2one
Metazoa_SRP,,
PRKRIP1,Prkrip1,ortholog_one2one
,,
,,
,,
,,
,,
CBS,Cbs,ortholog_one2one
Metazoa_SRP,,
BBS7,Bbs7,ortholog_one2one
PALS2,Pals2,ortholog_one2one
FGF5,Fgf5,ortholog_one2one
Metazoa_SRP,,
,,
SMIM1,Smim1,ortholog_one2one
YIPF3,Yipf3,ortholog_one2one
,,
CUTA,Cuta,ortholog_one2one
,,
U6,,
P4HTM,P4htm,ortholog_one2one
BUD23,Bud23,ortholog_one2one
PDLIM3,Pdlim3,ortholog_one2one
HPGDS,Hpgds,ortholog_one2one
ACAP2,Acap2,ortholog_one2one
,,
,Hmgn1,ortholog_one2many
,,
Metazoa_SRP,,
KDM7A,Kdm7a,ortholog_one2one
,,
FABP7,Fabp7,ortholog_one2one
CCDC27,Ccdc27,ortholog_one2one
PRDM8,Prdm8,ortholog_one2one
ZNF445,Zfp445,ortholog_one2one
PRPS1L1,Prps1l1,ortholog_one2one
Metazoa_SRP,,
,,
Metazoa_SRP,,
LBR,Lbr,ortholog_one2one
ELF2,Elf2,ortholog_one2one
,,
,Ndufb8,ortholog_one2many
LRRC73,Lrrc73,ortholog_one2one
Metazoa_SRP,,
ETFDH,Etfdh,ortholog_one2one
SH3BGRL2,Sh3bgrl2,ortholog_one2one
HIPK1,Hipk1,ortholog_one2one
KIFC1,Kifc1,ortholog_one2many
KIFC1,Kifc5b,ortholog_one2many
ORAI2,Orai2,ortholog_one2one
Y_RNA,,
Metazoa_SRP,,
WDR6,Wdr6,ortholog_one2one
,,
PFDN6,Pfdn6,ortholog_one2one
Metazoa_SRP,,
Metazoa_SRP,,
,,
U6,,
Metazoa_SRP,,
ZNF852,,
U1,,
ANTXR2,Antxr2,ortholog_one2one
,,
Metazoa_SRP,,
ADD1,Add1,ortholog_one2one
ALKBH4,Alkbh4,ortholog_one2one
ZKSCAN7,Zkscan7,ortholog_one2one
U6,,
PDLIM5,Pdlim5,ortholog_one2one
TP73,Trp73,ortholog_one2one
U2,,
LCA5,Lca5,ortholog_one2one
TJAP1,Tjap1,ortholog_one2one
Metazoa_SRP,,
MGAM2,Mgam2-ps,ortholog_one2one
,,
WDR46,Wdr46,ortholog_one2one
STX1A,Stx1a,ortholog_one2one
TMPRSS11E,Tmprss11e,ortholog_one2one
PKNOX1,Pknox1,ortholog_one2one
ZNF197,,
SNX13,Snx13,ortholog_one2one
PDE1C,Pde1c,ortholog_one2one
GK2,Gk2,ortholog_one2one
DALRD3,Dalrd3,ortholog_one2one
PRPH2,Prph2,ortholog_one2one
CGAS,Cgas,ortholog_one2one
N4BP2,N4bp2,ortholog_one2one
ENAH,Enah,ortholog_one2one
NAA11,,
,,
,,
,,
,,
U6,,
,Atp6v1a,ortholog_one2many
,,
Metazoa_SRP,,
ATP2B4,Atp2b4,ortholog_one2one
,,
,,
LRWD1,Lrwd1,ortholog_one2one
ABHD11,Abhd11,ortholog_one2one
,,
YTHDC1,Ythdc1,ortholog_one2one
,,
U3,,
mml-mir-425,Mir425,ortholog_one2one
HMGN3,Hmgn3,ortholog_one2one
B3GALT4,B3galt4,ortholog_one2one
,,
PAQR3,Paqr3,ortholog_one2one
,,
MIR191,Gm55600,ortholog_one2one
ABCC10,Abcc10,ortholog_one2one
Metazoa_SRP,,
,Dnah12,ortholog_one2many
SLC37A3,,
,,
AP4B1,Ap4b1,ortholog_one2one
PPID,Ppid,ortholog_one2many
WRAP73,Wrap73,ortholog_one2many
ZNF35,Zfp105,ortholog_one2one
,,
NDUFAF3,Ndufaf3,ortholog_one2one
,,
TRIM40,Trim40,ortholog_one2one
Y_RNA,,
,,
CLDN3,Cldn3,ortholog_one2one
DDX43,,
,Dnah12,ortholog_one2many
DCLRE1B,Dclre1b,ortholog_one2one
U6,,
Metazoa_SRP,,
BMP2K,Bmp2k,ortholog_one2one
PRSS58,Prss58,ortholog_one2one
,,
U6,,
U6,,
ZNF502,,
,,
CLDN4,Cldn13,ortholog_one2one
,,
BCL2L15,Bcl2l15,ortholog_one2one
U6,Gm22335,ortholog_one2many
,Prss59,ortholog_one2one
TMEM270,Tmem270,ortholog_one2one
PHIP,Phip,ortholog_one2one
NPY,Npy,ortholog_one2one
PDE12,Pde12,ortholog_one2one
IMPDH2,Impdh2,ortholog_one2one
,Trbv5,ortholog_one2many
,,
ZNF501,,
MEGF6,Megf6,ortholog_one2one
,,
,,
,Trbv3,ortholog_one2many
Metazoa_SRP,,
,,
LRRC1,Lrrc1,ortholog_one2one
MFSD10,Mfsd10,ortholog_many2many
CFHR5,,
,,
U6,,
,,
NDUFV3,Ndufv3,ortholog_one2one
ARF4,Arf4,ortholog_one2many
,Snord13,ortholog_one2many
,Trbv5,ortholog_one2many
TMPRSS11B,,
Metazoa_SRP,,
,,
,,
SMURF1,Smurf1,ortholog_one2one
,,
Metazoa_SRP,,
,,
,Trbv3,ortholog_one2many
Metazoa_SRP,,
VPS52,Vps52,ortholog_one2one
,Trbv3,ortholog_one2many
,Trim31,ortholog_one2one
OOEP,Ooep,ortholog_one2one
Metazoa_SRP,,
,,
,,
,,
,,
,Trbv5,ortholog_one2many
,Gm56076,ortholog_many2many
,Gm54594,ortholog_many2many
,Gm55974,ortholog_many2many
FNIP2,Fnip2,ortholog_one2one
,,
STK31,Stk31,ortholog_one2one
WDR4,Wdr4,ortholog_one2one
,,
,,
PTPN22,Ptpn22,ortholog_one2one
,,
TRBV5-1,Trbv12-1,ortholog_many2many
TRBV5-1,Trbv12-2,ortholog_many2many
U6,,
Metazoa_SRP,,
F13B,F13b,ortholog_one2one
Y_RNA,,
,,
,,
BMPR1B,Bmpr1b,ortholog_one2one
TRBV6-1,,
mml-mir-551a,,
,,
KHDC3L,Khdc3,ortholog_one2one
,Trbv5,ortholog_one2many
RNF39,Rnf39,ortholog_one2one
RAB19,Rab19,ortholog_one2one
Metazoa_SRP,,
DLK2,Dlk2,ortholog_one2one
QRICH1,Qrich1,ortholog_one2one
DENND6A,Dennd6a,ortholog_one2one
,,
ARHGEF16,Arhgef16,ortholog_one2one
IRAK1BP1,Irak1bp1,ortholog_one2one
,,
NOP14,Nop14,ortholog_one2one
DPPA5,Dppa5a,ortholog_one2one
PTBP2,Ptbp2,ortholog_one2one
Metazoa_SRP,,
,,
Metazoa_SRP,,
PPP1R11,Ppp1r11,ortholog_one2one
Metazoa_SRP,,
,,
,,
,,
,,
Metazoa_SRP,,
U6,,
,,
,,
,,
Metazoa_SRP,,
ANXA3,Anxa3,ortholog_one2one
SORBS2,Sorbs2,ortholog_one2one
Metazoa_SRP,,
,,
Y_RNA,,
